index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
75,64.0,-74.0,0.6838614653269175,91.61811402799097,80.42624818769343,86.02218263372083,29.87224632570055,18.3395790932476,24.105912328004273,11.532667041718264,209.94201663123738,172.12372624148327,191.0328754036443,187.34759767551208,115.0036688667804,151.17563174526794,0.20400000000000001,0.9750000000000001,12,3,19,13,14,14,21,20,20,33,13,15,14,21,20,20,34,39
354,76.0,-48.0,0.7993507921263192,91.97466499394844,81.71088723505515,86.84277771666953,30.5039794485174,19.2986301879492,24.90130432232375,11.205349327325402,214.94797028577455,176.69617148095944,195.8220708070774,191.32063942845434,121.03061975051742,156.1756326030909,0.186,1.0,18,16,23,14,16,15,26,23,24,30,19,19,19,26,23,24,31,40
437,74.0,-40.0,0.4798137329223907,85.7709518376452,74.76591643714718,80.26843505292352,28.90010611328073,15.84578065565767,22.37294286948522,13.054324732830743,203.73942440496558,159.90640866264803,181.82291989074017,181.24797233944875,99.3683561845665,140.30816700858998,0.228,0.05,17,20,9,4,5,4,13,10,11,43,6,6,6,13,10,11,38,2
342,52.0,-48.0,0.8357394859783678,100.14121863886538,89.26677956006343,94.70399818393726,29.717219781929977,19.205529578992778,24.461374222697746,10.511690393671996,223.58815932050996,189.38984331598573,206.489002233775,186.40290594409532,120.44739973970876,153.42515452036918,0.12,0.1,6,16,24,31,29,30,20,23,22,25,29,28,28,20,23,22,20,4
154,54.0,-66.0,0.6911036367809761,94.86412082974037,83.31376698761065,89.0889439849712,29.498279541897922,18.147745457903916,23.82301286229687,11.350534083994152,214.1607709563394,176.8244953642842,195.49263377066336,185.0147965012129,113.81105969748326,149.41292947264142,0.198,0.7000000000000001,7,7,19,20,19,19,18,19,19,31,18,19,18,18,19,19,33,28
337,42.0,-48.0,0.7289523712254735,101.97550819292408,90.32125542171548,96.148381578438,28.749461068127687,17.868389762822677,23.308925606209975,10.881071324378532,225.23342848751335,189.49919634662203,207.36631058601287,180.3519717945934,112.08132903122862,146.21664926850156,0.15,0.1,1,16,20,35,31,33,11,18,16,28,30,28,29,11,18,16,25,4
289,72.0,-54.0,0.6011679502411487,88.77579206468711,77.72618055073048,83.25098478182946,29.51674342704434,17.299327154589474,23.408035309890323,12.217415395074681,208.2904369693144,165.8502715526107,187.07035609201697,185.1242928822437,108.49365152360866,146.80896968522686,0.222,0.65,16,13,15,8,9,9,18,16,17,37,11,11,11,18,16,17,37,26
46,48.0,-76.0,0.6791029329737026,94.18667444593152,82.03491471404843,88.11079324484594,29.462904631775373,18.176163452367447,23.819533708285583,11.286741322459438,211.78397434646018,175.1440893328019,193.46403336551725,184.79245063724807,113.9773740776842,149.38491197599203,0.21,1.25,4,2,18,19,17,18,18,19,19,31,15,18,17,18,19,19,35,50
159,64.0,-66.0,0.4478366276079477,87.77709840186989,75.7131454610624,81.7451242202832,28.56501137543914,15.285463349355322,21.92523736239696,13.279547911642688,204.3125391017361,159.37661869606765,181.8445782885468,179.1506213858474,95.86238169357861,137.50650215006675,0.264,0.675,12,7,7,6,6,6,9,8,8,45,7,6,6,9,7,8,44,27
190,42.0,-62.0,0.6071613354237622,97.10972657647451,84.54317933729212,90.8264532620588,28.568977282517952,16.915743796989855,22.74236130269339,11.65323287517654,216.27040224918574,177.49955631586027,196.88498111357742,179.20890870935693,106.10374363723797,142.65632510518307,0.228,0.9750000000000001,1,9,16,25,21,23,9,14,13,33,20,19,20,9,14,13,38,39
