index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
88,48.0,-72.0,0.3647802953364723,88.80028884705739,75.49023666204289,82.14526214419894,27.810354423423377,13.947196578387121,20.878775367390734,13.86315790225666,202.49077972039584,157.0378124959953,179.76429656595954,174.4256460564377,87.46752502063086,130.94658447041934,0.294,0.2,4,4,1,8,6,7,3,1,2,49,5,4,4,3,1,2,49,8
376,78.0,-46.0,0.7057123607187232,88.92284765567375,78.32873679319562,83.62579077485023,30.209571467428088,18.477936689997883,24.343754250375,11.731634510401397,209.7896818332084,169.3818165763698,189.58574539009686,189.47406958522964,115.88231367324286,152.67819437581625,0.20400000000000001,0.8500000000000001,19,17,20,8,10,9,24,20,22,34,13,13,13,24,20,22,34,34
120,70.0,-70.0,0.4512325824773072,85.75182493617757,73.80342405602276,79.77762602198052,28.804781337485473,15.492231931271444,22.14850692048057,13.312549406213297,201.26531673623828,156.32729793160104,178.79630733391963,180.65377805060123,97.15414269879108,138.90396113764143,0.264,0.8,15,5,7,4,4,4,12,9,9,45,4,4,4,12,9,9,44,32
417,76.0,-42.0,0.969526187039863,95.97680072277147,86.27419328077379,91.1254973069484,31.10325124754589,20.784627724045652,25.94393910432566,10.318623065736514,220.49984594269864,187.13436003808116,203.81710176968718,195.07375293285094,130.3346649850453,162.7042039235484,0.108,0.225,18,19,29,22,24,23,31,29,30,24,25,26,26,31,29,30,18,9
344,56.0,-48.0,0.9359092920263807,96.33091762831081,86.07285121871463,91.20188320280961,30.918517451418012,20.67816061827036,25.798338844109317,10.2403567568537,216.8790581576192,185.79516959402585,201.33711234994357,193.9151977247223,129.65090782889538,161.78305537080288,0.048,0.025,8,16,28,23,24,23,30,29,29,23,21,25,24,30,29,29,8,1
37,72.0,-78.0,0.4025130949255666,83.85305602982852,71.62689453078157,77.73997497512937,28.6564297482335,14.891445350005661,21.773937758927914,13.764984550815734,197.15441650229343,151.7075372299018,174.43097900232797,179.7242077617803,93.38162749841774,136.55291747751122,0.276,0.35000000000000003,16,1,3,2,2,2,10,5,7,49,1,1,1,10,5,7,46,14
144,76.0,-68.0,0.6691448272497003,88.54004516895748,77.50388089732955,83.02196318573178,30.07265499746657,18.314760821822837,24.1937077952036,11.757893374558124,205.44608365636037,167.01446917295814,186.2302721421998,188.60266947793082,114.84509979271166,151.72388150726948,0.17400000000000002,0.25,18,6,18,8,9,8,23,20,21,34,8,12,10,23,20,21,29,10
103,78.0,-72.0,0.7004092992787888,88.70100740923142,77.78195666471557,83.24148211326656,30.28000214111468,18.683234034987667,24.48161816434528,11.596768182420794,206.72406346685955,168.37333686470004,187.5487009287184,189.90959414690798,117.15878928369428,153.53419285971182,0.198,0.9,19,4,19,8,10,9,25,21,22,33,9,13,11,25,21,22,33,36
78,70.0,-74.0,0.5576579801835887,87.68877261243318,75.97082126145304,81.82979586882499,29.408366859155343,16.94766412622831,23.178015225662474,12.460702732927489,203.87456305529707,162.2664081681521,183.0704883583008,184.43647770729146,106.2764088040532,145.35644661260406,0.228,0.75,15,3,13,6,7,6,17,15,16,39,6,8,7,17,15,15,38,30
284,62.0,-54.0,0.4836104054264314,90.31196688910069,78.70917758658348,84.51057284819161,28.49446953701578,15.544843731894115,22.01965653908764,12.949625957709683,210.76176643042524,164.95417183938923,187.85796944007788,178.71473028014725,97.50372357560595,138.10922433388552,0.264,0.8500000000000001,11,13,9,11,11,11,8,9,9,42,14,10,11,8,9,9,44,34
42,40.0,-76.0,0.5769413182829107,93.29825527464419,80.42387203262275,86.86106243293037,28.82626028951727,16.886627855553787,22.856444606593364,11.93963275821319,208.23873924296348,170.07448719630167,189.15661733950168,180.80048730188312,105.88893903113134,143.3447160656756,0.192,0.225,1,2,14,17,14,15,12,14,14,35,11,14,13,12,14,14,32,9
222,64.0,-60.0,0.5236984467612618,89.78197319655311,78.09566795228322,83.93882286323799,28.888963679655383,16.23640589939648,22.562684980261157,12.652557780259633,208.2656858783014,164.87333048892643,186.56950665773792,181.18609301588748,101.82975130177843,141.50791910708097,0.24,0.625,12,10,12,10,10,10,12,12,12,40,11,10,10,12,12,12,40,25
103,78.0,-72.0,0.4493388300235395,83.33265318874444,71.48693510892741,77.40979491177596,29.045889812149685,15.64821673456644,22.347053445019547,13.397673344611615,197.07562375095205,152.54865170340634,174.81213742200515,182.17482297203034,98.12907739771643,140.15195003228843,0.264,0.8,19,4,7,2,1,2,14,9,11,46,1,2,2,14,9,11,44,32
