index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
102,76.0,-72.0,0.9971032704029716,95.0897757230652,85.50199832499605,90.29588641367847,31.519136129158422,21.395004244963626,26.457069939105704,10.124132265664272,217.67330449995285,185.9508393122726,201.81206915953013,197.67614169712115,134.14913641928686,165.9126434832531,0.126,0.6000000000000001,18,4,30,20,23,22,34,32,33,22,22,25,24,34,32,33,21,24
198,58.0,-62.0,0.6069220849544201,92.94177187078455,81.25481111924103,87.09829103724883,29.139564976400287,17.167436381748544,23.15350045019272,11.972129052415376,211.98458622299302,171.79540838317936,191.88999638755917,182.76215151740695,107.66947791266188,145.2158142572705,0.216,0.6000000000000001,9,9,15,16,15,16,15,15,15,35,15,15,15,15,15,15,36,24
89,50.0,-72.0,0.3818302466097591,88.8357080072671,75.73542327825082,82.2855633539408,27.953607177465607,14.228990477920942,21.091298217341677,13.72461620363405,202.98910400220367,157.82296935866498,180.4060375959621,175.32085632154747,89.23472015004037,132.27779113496362,0.28800000000000003,0.5750000000000001,5,4,2,8,6,7,4,2,3,48,5,5,5,4,2,3,48,23
397,78.0,-44.0,0.540946956827401,84.66137823434363,73.69978675014592,79.18058325518204,29.537375652750768,16.741645074991503,23.139509906108188,12.79573019628935,203.05626540121133,158.17309526298988,180.614681552795,185.26265510413435,104.99579513952636,145.12922252783187,0.252,1.0,19,18,12,3,3,3,19,14,15,41,6,5,5,19,14,15,42,40
382,48.0,-44.0,0.6330273198011,101.49680047216646,89.98410011531534,95.74045067521011,28.21895960554981,16.66379609185071,22.441377238348572,11.555163685359963,228.3217689811344,187.0832981664949,207.7025322005216,177.03360160862312,104.56641645103049,140.80000841947523,0.234,0.775,4,18,17,34,31,32,6,14,11,33,34,26,29,6,14,11,39,31
56,68.0,-76.0,0.8777302776572288,94.29713991691699,84.12047274793079,89.20880663759763,30.875131841700615,20.320346042017587,25.5977388846385,10.554785647095361,215.43097874999955,181.8854648563461,198.65821722553318,193.636800573276,127.41399680246457,160.5253973908709,0.168,1.2000000000000002,14,2,26,19,21,20,29,27,28,26,19,23,21,29,27,28,28,48
296,44.0,-52.0,0.5959840065815156,99.27994646974838,87.07251544223456,93.17623293963436,28.226079679629333,16.4909016942924,22.358490725107984,11.735177374985435,221.22624547633632,181.46993965139671,201.34809576821218,177.06846317165417,103.45757760451113,140.26301947255442,0.222,0.47500000000000003,2,14,15,29,26,27,6,13,11,34,26,22,24,6,13,11,37,19
420,40.0,-40.0,0.6379025151305678,107.6669342599053,95.77530829041504,101.72112127515726,27.496306237425607,16.23054144071941,21.863424315910393,11.265765559646379,238.34461680207176,197.47106337824385,217.90784314192146,172.54361882965318,101.89668134375256,137.22014779788452,0.252,1.1500000000000001,1,20,17,47,41,44,2,12,7,31,45,33,38,2,12,8,42,46
79,72.0,-74.0,0.6227110197808473,88.53468743489366,77.22348590458056,82.87908647900457,29.781201019897143,17.749562728224596,23.765381750083208,12.031638882952077,205.94501010499914,165.72810741973603,185.83655952532334,186.77821454013707,111.30623075165813,149.04222615541443,0.222,1.175,16,3,16,8,9,8,21,18,19,36,9,11,10,21,18,19,37,47
90,52.0,-72.0,0.596038600847554,92.64554447678039,80.44154424095183,86.54354496921535,29.102622308220898,17.16993753901365,23.136280152499108,11.932685112530148,209.77998971192173,170.44032667223613,190.11016002312783,182.5299518389395,107.67506454111323,145.10250803743963,0.228,1.1500000000000001,6,4,15,15,14,15,15,15,15,35,13,14,14,15,15,15,38,46
30,58.0,-78.0,0.3973960683096007,86.82684127441519,74.04693893085903,80.43689147592835,28.33773162750873,14.639885861496369,21.488808591914605,13.697846166555546,200.05245299414483,155.51895964636395,177.785706472841,177.71753142739442,91.80257887060792,134.7600573615257,0.27,0.05,9,1,3,5,4,4,7,4,5,48,3,3,3,7,4,5,45,2
