index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
415,72.0,-42.0,0.6587063333883441,90.32404181757745,79.64703407429413,84.98553962440238,29.68720452738978,17.848041565813432,23.76762300845485,11.839162999723047,211.86972122829278,170.65623126238864,191.26297319358463,186.19070748451233,111.93218250917435,149.06144728566125,0.192,0.275,16,19,18,11,13,12,20,18,19,35,15,14,15,20,18,19,32,11
398,80.0,-44.0,0.492765078144591,82.98125380705243,71.8872555457431,77.43425307422491,29.38131900270424,16.284074029097994,22.83269576249841,13.097244687503952,198.4694018268764,154.61888852728998,176.5441427356766,184.27272121994332,102.11093117897532,143.19182459728722,0.246,0.375,20,18,10,1,2,2,17,12,14,43,2,3,2,17,12,14,41,15
334,78.0,-50.0,0.5900982722796573,87.07931976009893,76.21903075835371,81.64917541181418,29.634837568139492,17.38118171276579,23.508009258982923,12.253655702785807,202.3272088513154,163.96845946260564,183.14783263108157,185.8527447381204,108.98501401205996,147.41887876473865,0.156,0.025,19,15,15,5,7,6,19,16,17,37,5,9,7,19,16,17,26,1
353,74.0,-48.0,0.7283000722203001,91.08104217529296,80.55936607360839,85.82020629882811,30.10918363571167,18.618271102905275,24.363727588653564,11.490912046432495,212.74692947387695,173.25039123535157,192.99866119384765,188.83994552612307,116.76207824707032,152.80101165771484,0.186,0.5,17,16,20,12,14,13,23,21,22,32,16,16,16,23,21,22,31,20
119,68.0,-70.0,0.8550551737269685,94.32660267926366,84.06502249252011,89.19581228071465,30.70043053665015,20.031542075158185,25.365987221431144,10.668887069127466,215.40508249757647,181.1344303847466,198.26975598340368,192.5430939343233,125.60803724691006,159.07556833719764,0.162,0.75,14,5,25,19,20,20,28,26,27,27,19,22,21,28,26,27,27,30
93,58.0,-72.0,0.4015777968379232,87.6036193737338,74.93729430025587,81.27045714217209,28.27746688585168,14.610482094775827,21.44397483363587,13.666985096251269,202.81213132084872,156.9872021203872,179.89966611025912,177.34332639988048,91.62812282195019,134.48572506868337,0.28800000000000003,1.25,9,4,3,6,5,6,6,4,5,48,5,4,4,6,4,5,48,50
33,64.0,-78.0,0.9374915177794061,95.74034634294343,85.53661022111605,90.63848049455444,31.067329609036694,20.859575848185212,25.963453071934214,10.207753522432895,217.30953560806472,185.2497423350091,201.27963385984316,194.84301081712948,130.79094847052139,162.81697914791303,0.15,0.925,12,1,28,22,23,22,31,30,30,23,21,25,24,31,30,30,25,37
51,58.0,-76.0,0.38991620510915104,86.75327118297325,73.91120209075686,80.33223602651373,28.292612610352336,14.50750675393736,21.400059586777388,13.7851059327087,200.78717469061928,154.99794312369136,177.89255799162754,177.43570434877125,90.97735047594327,134.20652588647528,0.28800000000000003,0.9,9,2,2,5,4,4,6,3,4,49,3,3,3,6,3,4,48,36
311,74.0,-52.0,0.5916386892360312,88.07798800055046,77.12937563713687,82.6036789196738,29.526965186743503,17.296912934254546,23.41193932752786,12.230052824693473,205.17998358221408,165.0013361245702,185.09065863268913,185.17883671579335,108.46379374162746,146.82131660200136,0.18,0.1,17,14,15,7,8,8,19,16,17,37,8,10,9,18,16,17,30,4
346,60.0,-48.0,0.4091323504488471,90.51192474893642,78.90722382164995,84.70957428529334,27.83289802778381,14.34270458720686,21.087801212127886,13.49019363131163,213.0666992332815,164.2847033798194,188.67569947549433,174.5612011861318,89.97121127402059,132.26620851889487,0.28800000000000003,0.47500000000000003,10,16,4,11,11,11,3,3,3,47,17,9,12,3,3,3,48,19
251,80.0,-58.0,0.9372527132041654,93.64933391266979,83.9476643234516,88.79849835511774,31.277804663103325,20.728072853579107,26.002938872782423,10.549731771377832,216.8687953974495,182.7611355708915,199.81496426346274,196.17120740958967,129.9813015117359,163.07625385031588,0.156,1.175,20,11,28,17,20,19,32,29,30,26,21,23,22,32,29,30,26,47
428,56.0,-40.0,0.6746116841264895,99.07421479652866,88.16253022822112,93.61837190202334,28.75509613276837,17.28762772138859,23.021361850784416,11.467468869143525,226.870172145793,184.9742004755168,205.92218692100576,180.3734814604031,108.45932956226731,144.41640078111053,0.216,0.55,8,20,18,29,28,28,11,16,15,32,32,25,28,11,16,15,36,22
334,78.0,-50.0,0.98613341685061,95.52702754479247,85.98889536381229,90.75796137800843,31.328979293800362,20.984860978497586,26.156920231516406,10.344118639552622,220.34824515061794,186.85338794328726,203.60081288484383,196.49252314528798,131.5932500346819,164.0428884210402,0.138,0.8,19,15,30,21,24,23,33,30,31,24,25,26,26,33,30,31,23,32
420,40.0,-40.0,0.9262269769460105,112.36678154706598,101.5287215362011,106.94775154163356,28.850474919297252,19.007312753697605,23.92889383649743,9.843162642437537,245.26941362760252,211.87184124593603,228.57063125147235,181.03289940890383,119.26980272491333,150.1513594592455,0.186,1.1,1,20,28,50,50,50,12,22,19,20,50,44,48,12,22,20,31,44
122,74.0,-70.0,0.48044350290808785,85.16639525547069,73.40501372393847,79.28570250606221,29.07650581035119,15.978362610276921,22.527434000505924,13.09814289489854,200.3347723159086,156.34544736298002,178.34011167049727,182.3607549844554,100.20100428819056,141.2808770423286,0.252,0.7250000000000001,17,5,9,3,3,3,14,11,12,43,3,4,3,14,11,12,42,29
30,58.0,-78.0,0.5482804657392164,89.72199985639128,77.53211491700677,83.62705784446233,29.127987298199503,16.741098656027862,22.93454263379111,12.386888871053474,205.1421009122148,164.5346473433998,184.83837412780952,182.6769623354324,104.97837966230242,143.82767099886595,0.228,0.75,9,1,13,10,9,9,15,14,14,38,8,10,9,15,14,14,38,30
115,60.0,-70.0,0.9943456730628654,97.9983352859061,87.88948214062404,92.94390718738651,31.121176914666105,21.18623925092562,26.153707129121546,9.934937663740488,220.7295257977516,189.5843597988017,205.1569458500337,195.18570864492654,132.84093022823657,164.01331180718702,0.12,0.42500000000000004,10,5,30,26,27,27,31,31,31,21,25,28,27,31,31,31,20,17
66,46.0,-74.0,0.7153055813468127,94.91306183904574,82.99875731386453,88.9559111023344,29.609228177036396,18.517007589040862,24.063117883038625,11.092219729688647,212.45507477791114,176.93889238931715,194.69698358361416,185.7093882178536,116.11208197933519,150.91073479341935,0.162,0.25,3,3,20,20,19,19,19,20,20,30,16,19,18,19,20,20,27,10
192,46.0,-62.0,0.35639341890240095,91.65405944838392,78.69563140883065,85.1748452760194,27.36853836052104,13.534111137273067,20.451324996852367,13.834426574749441,208.1453674317561,162.4398193361034,185.29259155287505,171.6703198237528,84.89726898120121,128.28379302918603,0.3,0.025,3,9,1,13,11,12,1,1,1,49,11,8,9,1,1,1,50,1
301,54.0,-52.0,0.5673321675261681,95.3404360410029,83.66788323859372,89.50415979238673,28.53613882777032,16.368182344922428,22.452160471905074,12.16795629211239,217.49924122210317,175.0387449650649,196.26899400910935,178.9924254619139,102.6808427188219,140.83663500589833,0.24,0.775,7,14,14,21,20,20,9,12,11,37,22,18,19,9,12,11,40,31
141,70.0,-68.0,0.6064481970303781,89.0035584630296,77.73783656631522,83.370697590966,29.59314489989112,17.5041019152498,23.548623522011393,12.089042755759369,204.59661977872338,166.1238087870768,185.36021718207044,185.59187369875633,109.75751736740705,147.6746925576182,0.162,0.07500000000000001,15,6,15,8,9,9,19,17,17,36,7,11,9,19,17,17,27,3
120,70.0,-70.0,0.41751117670545296,85.06792297980138,73.04987488436892,79.05889893208514,28.6162570993336,15.004018028934304,21.810137564133406,13.612239261133613,200.17768862047816,154.35955507269247,177.26862184658532,179.47202150944213,94.09288182706227,136.78244937942947,0.276,0.675,15,5,5,3,3,3,9,6,7,48,3,3,3,9,6,7,46,27
198,58.0,-62.0,0.8592038821803765,97.44800081286974,86.8091018915133,92.12855013148832,30.3086201897548,19.780574120358843,25.044597174130324,10.528046336424666,219.43787479462515,185.44089086500526,202.43938389793072,190.09672182625684,124.04295110259822,157.06983341267045,0.15,0.42500000000000004,9,9,25,25,25,25,25,25,25,26,24,25,25,25,25,25,25,17
375,76.0,-46.0,0.8706080511662344,93.6902734643457,83.71454501417426,88.70241000220052,30.767605671697137,19.905897302128334,25.336751715794243,10.861707949952102,217.97239446562656,181.3446729261667,199.65853339072004,192.97396731395423,124.83754888483867,158.90575932010023,0.168,0.9,18,17,26,18,20,19,29,26,27,28,22,22,22,29,26,27,28,36
208,78.0,-62.0,0.7314267767412067,89.54859874976577,78.82134138765176,84.18496961094684,30.36621095978337,18.91817540343739,24.642193944550563,11.448035403757942,208.5334127260817,170.49625399905756,189.51482756422865,190.45018385584245,118.63473633306481,154.54245627975345,0.18,0.525,19,9,21,9,11,10,25,22,23,32,12,14,13,25,22,23,30,21
130,48.0,-68.0,0.6034586366078507,93.60923831169637,81.50825076760316,87.55874453964967,29.015886009782434,17.14691301486738,23.08139962676584,11.8689732237969,209.90938849253936,172.24820138016017,191.0787958518774,181.98597600363277,107.52376447176094,144.7548694747569,0.168,0.1,4,6,15,17,16,17,14,15,15,35,13,16,14,14,15,15,28,4
370,66.0,-46.0,0.6151751265914127,91.97526297679354,81.0146121120068,86.4949388032502,29.208729322544627,17.18500056817959,23.196864811847664,12.023729059540791,214.14866010758456,171.71891736640816,192.93378904217244,183.1940928536968,107.78317464208843,145.48863493044863,0.21,0.35000000000000003,13,17,16,14,15,15,16,16,16,36,18,15,16,16,16,16,35,14
240,58.0,-58.0,0.6208863826093838,93.85902965947575,82.33925884057007,88.09914425002232,29.121847946807822,17.23494715007617,23.178397586588968,11.886900853952401,214.41258660115994,173.84748006570373,194.13003196014316,182.65580714598872,108.1008446238061,145.37832664783454,0.222,0.8,9,11,16,18,17,18,15,16,16,35,18,17,17,15,16,16,37,32
255,46.0,-56.0,0.3813239318349002,93.81238708046075,81.13217620403157,87.47228087930634,27.300886151085074,13.760968964603316,20.530927653211442,13.539917567951301,213.2550689560594,167.13798216495928,190.19652403463112,171.25253599136488,86.33472285870747,128.7936340026718,0.3,0.875,3,12,2,18,15,16,1,1,1,47,17,12,14,1,1,1,50,35
260,56.0,-56.0,0.46489056381902205,92.2339682013639,80.41863159282963,86.3262979134542,28.133046031656633,15.188187972991452,21.66061713583847,12.944858554575804,210.49683165967582,168.02729125852608,189.26206115392472,176.4488714342829,95.2613210580054,135.85509517802882,0.228,0.07500000000000001,8,12,8,15,14,14,5,7,6,42,14,12,13,5,7,6,38,3
171,46.0,-64.0,0.3717715746614041,91.31496703568786,78.24528900821053,84.78012664865906,27.54445907392241,13.84153209179414,20.692995754518996,13.702927096569297,207.54333250449096,161.84957090734326,184.6964495696919,172.77079039237054,86.82147701871783,129.79613462107022,0.3,0.9500000000000001,3,8,1,13,10,11,2,1,1,48,10,8,9,2,1,1,50,38
410,62.0,-42.0,0.8772599570035685,100.08478064501794,90.02271752121496,95.05374870164877,30.04251095978898,19.440058310986938,24.741284578166862,10.602453316373683,228.2456275774324,191.49864123808746,209.87213425517,188.44200019512868,121.93763090856673,155.18981364449704,0.17400000000000002,0.8500000000000001,11,19,26,31,31,31,23,24,24,26,34,29,31,23,24,24,29,34
