index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
397,78.0,-44.0,0.6218684079510925,86.8657666134856,76.06293977171879,81.46435304001407,29.85186165079616,17.648445744629054,23.750153430683817,12.203415677285069,206.09517763958658,163.9267480799602,185.01096438565227,187.22767335391688,110.67832125868483,148.9529962381857,0.216,0.55,19,18,16,5,7,6,21,17,19,37,9,9,9,21,17,19,36,22
224,68.0,-60.0,0.38329336500468997,85.5810804750702,73.76639236469941,79.67373519918095,28.24555172021919,14.339113808715377,21.29233284076127,13.906437930577429,202.60327697939266,154.91473449822166,178.75901031644463,177.1529904209412,89.93138519935398,133.54218262215872,0.294,0.42500000000000004,14,10,2,4,4,4,6,3,4,50,5,3,4,6,3,4,49,17
435,70.0,-40.0,0.7582934119809627,93.70187378690609,83.41166993037042,88.55677491039606,29.97299766665128,18.60077820070092,24.28688736147142,11.372220038154955,219.8614685216991,178.8967560021207,199.37911073603175,187.99160462209255,116.66780397053226,152.32970582219133,0.20400000000000001,1.05,15,20,22,18,19,18,22,21,21,32,24,20,22,22,21,21,34,42
293,80.0,-54.0,0.5961062738337102,85.79074411935183,74.73085491199058,80.26079753202978,29.824536534654055,17.48658550972094,23.6555610221875,12.33795155898942,202.67358909729424,161.00697233445274,181.840281631395,187.0551838440216,109.6586266878797,148.35689962019464,0.216,0.525,20,13,15,4,5,4,21,17,18,38,5,7,6,21,17,18,36,21
354,76.0,-48.0,0.5599221132766241,86.16163327347019,75.15063687068,80.65613232549336,29.497392190737294,16.91151819844147,23.204454755899057,12.58587378248755,205.01478264923782,160.87418693449342,182.94448387633886,185.00727565851753,106.0612749432277,145.53427331723034,0.24,0.8,18,16,13,4,5,5,18,14,16,40,8,7,7,18,14,16,40,32
354,76.0,-48.0,0.9515332187578289,95.4529818375174,85.78766414222113,90.6203243631603,31.099718164056824,20.63179495632531,25.865756369456314,10.467923245878817,220.32552422009724,185.93903860059297,203.13228018964193,195.05524471258127,129.38300224828703,162.2191265321924,0.14400000000000002,0.7250000000000001,18,16,28,21,23,22,31,29,29,25,25,25,25,31,29,29,24,29
177,58.0,-64.0,0.45730413743273224,89.91424430462575,77.74176688748804,83.82800674046638,28.398345373810223,15.281736628318626,21.840041082126806,13.11660846892608,206.9742233185828,162.94769728560232,184.96096373531995,178.10608626533823,95.84297262170524,136.9745341355997,0.258,0.5750000000000001,9,8,8,10,9,10,7,7,7,44,10,8,9,7,7,7,43,23
330,70.0,-50.0,0.5836148077381935,89.29842724362018,78.28764958618405,83.79304089445353,29.300377663470307,16.952673215416297,23.1265258924386,12.347703828166154,210.24384622415806,166.42109234533837,188.33246928474819,183.76826253482568,106.32473957318126,145.0464974300411,0.234,0.75,15,15,14,9,10,10,17,15,15,38,13,11,12,17,15,15,39,30
240,58.0,-58.0,0.9228013311930041,99.17518953455192,88.81738573682512,93.99628511798804,30.50266991063542,20.25801243634535,25.380341268857855,10.244657436143076,222.8073352456143,189.82850683328527,206.31791966615896,191.317376123851,127.03757787035376,159.17747562381064,0.138,0.42500000000000004,9,11,27,29,29,29,26,27,27,23,28,28,28,26,27,27,23,17
330,70.0,-50.0,0.46584351754295206,86.55000610009739,75.2719146690215,80.91096038455944,28.735775755951362,15.512750623624836,22.12426299905328,13.22302475085689,206.63401183212116,158.92671813110647,182.78036498161532,180.227032465121,97.29575346651549,138.7613922028788,0.276,1.075,15,15,8,5,6,5,11,9,9,44,9,5,7,11,9,9,46,43
