index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
133,54.0,-68.0,0.38343767339109025,88.95761566162109,76.31903839111328,82.6383285522461,27.945521926879888,14.20071830749512,21.073119735717775,13.744802856445315,204.10326538085937,159.09823608398438,181.60074462890626,175.2686553955078,89.06178436279296,132.16522521972655,0.276,0.0,7,6,2,8,7,8,4,2,2,49,7,5,6,4,2,2,46,1
204,70.0,-62.0,0.4000335972287359,84.9739083847063,73.17610290365687,79.07500655970901,28.462149352614986,14.65687984370203,21.559515151289634,13.80526971872121,201.80186095758168,154.09674651749958,177.9492993124918,178.50887908676816,91.92105254521218,135.21497100397858,0.294,1.075,15,9,3,3,3,3,8,4,5,49,4,2,3,8,4,5,49,43
212,44.0,-60.0,0.9018530971360226,102.09232551866381,91.04744070363171,96.56988349261748,29.953523162555996,19.876477438888845,24.915000701265377,10.077045113316103,225.94005844540249,193.61571938240786,209.77788433627458,187.892504480013,124.65495616239524,156.2737324574356,0.162,0.775,2,10,27,35,33,34,22,26,25,22,31,31,31,22,26,25,27,31
185,74.0,-64.0,0.7799754513275465,91.58314306453482,81.02595737454311,86.30454976177464,30.475801602666785,19.35095333034159,24.913377542797726,11.124848730088702,211.3764887575519,174.85832645234717,193.11740363766634,191.13480213416392,121.3451329658777,156.23996381161913,0.162,0.4,17,8,22,13,15,14,26,24,25,30,15,17,16,26,24,25,27,16
359,44.0,-46.0,0.7262016433372844,104.01719851347352,92.39817569066213,98.20768740724361,28.539150090312823,17.631566554198564,23.085358360402807,10.907583574261196,230.40098576863176,192.91530036685572,211.65814459362235,179.0492859192588,110.62874609935379,144.83901799294802,0.20400000000000001,0.6000000000000001,2,17,20,39,35,37,9,17,15,28,36,30,33,9,17,15,34,24
21,40.0,-78.0,0.43137397188993243,90.62833083975681,77.02520156736458,83.82676620356068,28.088942717567626,14.977612664805164,21.533277471841316,13.111329900174606,203.15650786949408,161.4063088941129,182.2814065507485,176.17375029928374,93.91756773473011,135.04565977994673,0.24,0.07500000000000001,1,1,6,11,8,10,5,6,5,44,6,7,6,5,6,5,40,3
261,58.0,-56.0,0.8237289886935139,98.19964876951359,87.56984317331272,92.88474673435373,30.00059441128957,19.264621821370724,24.6326079637422,10.735972589919124,221.78422856900292,186.23051582569698,204.00737250252752,188.173269685726,120.82309851528939,154.49818120133864,0.18,0.9,9,12,24,27,26,27,22,23,23,27,27,26,26,22,23,23,30,36
364,54.0,-46.0,0.539006691061529,96.27988991713859,84.8462040161319,90.56304666146411,28.190390565692233,15.818019104558955,22.004204968640146,12.372371155956042,221.84243303511312,176.50511864152296,199.1737795004437,176.8320582125337,99.25012017747412,138.04109026311448,0.264,1.175,7,17,12,23,22,22,5,10,8,38,27,19,22,5,10,9,44,47
171,46.0,-64.0,0.4422848152660822,92.68044067634037,79.84381332646619,86.26212585699483,27.933786471387133,14.900113951203965,21.41694969631149,13.033672195934086,208.9849618624989,166.18138093115178,187.58317200717573,175.20768617530587,93.4526672751829,134.33018252358363,0.258,0.47500000000000003,3,8,7,15,13,14,4,6,4,43,12,11,11,4,6,4,43,19
431,62.0,-40.0,0.40600132799771144,89.81126952334876,78.42746916774377,84.11936644637731,27.81987994373509,14.30278385559323,21.061331546804745,13.51709637424391,215.2233617874376,164.18616087335266,189.704765297679,174.4766768925937,89.71659689057606,132.09663963816755,0.294,0.4,11,20,4,10,11,10,3,2,2,47,19,9,13,3,2,2,49,16
