index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
340,48.0,-48.0,0.6825064881878233,100.04146602282549,88.50180323794063,94.27163569849859,28.709718316058567,17.47019880559383,23.08995863712022,11.239519624905768,223.33856132160614,185.41384938268428,204.37620291073807,180.09525325373602,109.58917714289989,144.84221489314226,0.18,0.2,4,16,19,31,28,29,10,17,15,31,28,25,26,11,17,15,30,8
214,48.0,-60.0,0.8183034612412645,99.36011931218746,88.12637510820751,93.74324492137895,29.7533982062728,19.199713739904876,24.47655677417528,10.553684542661912,221.26435117346148,186.99098324279402,204.12766842883082,186.6281225438659,120.40971066068438,153.51891477122047,0.156,0.35000000000000003,4,10,24,29,27,28,20,23,22,26,26,26,26,20,23,22,26,14
399,40.0,-42.0,0.7873662447854326,109.34468949667689,97.85464002964682,103.59966445798739,28.317515313641035,17.843528704729646,23.080521818451132,10.473987829614835,239.9362564499156,203.5641530647568,221.75020536768508,177.68821519708249,111.98776431857351,144.83799174147057,0.216,1.225,1,19,23,49,45,47,7,18,15,25,47,38,42,7,18,15,36,49
74,62.0,-74.0,0.43971403786221425,87.34826143316474,75.01211885630534,81.18019014473396,28.590042122327365,15.252883396214166,21.92146211077231,13.337158535378393,201.74564579889096,158.11467657380422,179.93016606915748,179.30169377621263,95.64868298134834,137.47519112536256,0.252,0.275,11,3,6,6,5,5,9,7,8,45,4,5,4,9,7,8,42,11
378,40.0,-44.0,0.8740387519832169,108.24063866807083,97.01773137697239,102.62918464105279,28.959550998797088,18.891431479797195,23.925490628945937,10.068119633440888,236.89482074045128,203.17156812539622,220.03319382257325,181.6944704487632,118.5168588309483,150.10566242733114,0.162,0.375,1,18,26,48,44,46,13,22,19,22,43,38,40,13,22,19,27,15
163,72.0,-66.0,0.8015037099173965,92.56143892937482,82.07648898465584,87.31896243113613,30.52382164499089,19.525416041681588,25.024618843336274,10.99840552701532,213.02688664959038,177.00788093472354,195.01738043522397,191.43667300487976,122.43920661067581,156.93793889225105,0.168,0.6000000000000001,16,7,23,15,17,16,27,24,25,29,17,19,18,27,24,25,28,24
20,80.0,-80.0,0.438702612478714,82.47433090035702,70.42513046071252,76.44973220641332,29.08572635602941,15.573348711794916,22.329537963065558,13.512378025704129,195.1167434644856,150.6114135693162,172.8640792798411,182.42739562688217,97.65715026148247,140.04227294418234,0.27,1.075,20,1,6,1,1,1,14,9,11,47,1,1,1,14,9,11,45,43
331,72.0,-50.0,0.5679917014370959,88.10931875372128,77.06084646117027,82.58508314150268,29.325383773759746,16.86243565654716,23.0939097723738,12.462948059992017,208.002159383567,164.11434138141917,186.05825312907336,183.92437146619133,105.75532083841908,144.83984752559505,0.234,0.65,16,15,14,7,8,8,17,14,15,39,11,9,10,17,14,15,39,26
123,76.0,-70.0,0.4650289575388377,84.30866640992234,72.55281527779417,78.43073794468775,29.04849877702423,15.816698369584948,22.432598744966114,13.23180097964358,198.6454547982757,154.6646814864828,176.65506539579954,182.18556343614367,99.18487352921179,140.68522046632145,0.252,0.525,18,5,8,2,2,2,14,10,11,45,2,3,2,14,10,11,42,21
366,58.0,-46.0,0.3804302379936869,91.24550903355498,79.60669433633325,85.42609985388933,27.498791810919776,13.811221393210335,20.65500679279985,13.687570341415467,215.05812988638135,165.23326538218916,190.14569946534058,172.47151429366306,86.64836672067096,129.55993898128756,0.3,0.325,9,17,2,13,13,13,2,1,1,48,19,10,14,2,1,1,50,13
