index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
122,74.0,-70.0,0.4217227166722096,84.0961840738538,72.22908171788076,78.16263457433263,28.738636773893816,15.156913935368907,21.9477747252064,13.58172219002692,198.08041439824214,153.25870175623538,175.66955441513448,180.241841393791,95.04820335067652,137.64502496622532,0.264,0.25,17,5,5,2,2,2,11,7,8,47,2,2,2,11,7,8,44,10
134,56.0,-68.0,0.6191518790903148,92.38905622126853,80.6210237716075,86.50504178934648,29.293342739497245,17.42601999211653,23.359682033379002,11.867323004872906,209.10037807884692,170.9733763161506,190.03687879967134,183.72002069760183,109.27414284344111,146.49708299122625,0.17400000000000002,0.15000000000000002,8,6,16,15,14,15,16,16,16,35,12,15,13,16,16,16,29,6
190,42.0,-62.0,0.4388944417050989,94.08349106032024,81.03098068428605,87.55723495677609,27.711264649890836,14.745049365529324,21.228157579914768,12.966214941038759,210.73086670508928,168.24016602234215,189.48551483783697,173.82090455013565,92.4854960842185,133.15320069864657,0.258,0.42500000000000004,1,9,6,18,15,17,2,5,3,42,14,12,13,2,5,3,43,17
11,62.0,-80.0,0.40775260131650826,86.06116653405945,73.37782913170005,79.71949890099509,28.511576919333276,14.867589854710015,21.689583663587253,13.643987465166493,199.35887481568187,154.64284332151743,177.0008587634236,178.8071118150119,93.22955962831097,136.0183361794248,0.27,0.35000000000000003,11,1,4,4,3,4,8,5,6,48,2,3,3,8,5,6,45,14
51,58.0,-76.0,0.46103617243896233,88.3010260082563,75.78508148946565,82.0430555799155,28.649304315350165,15.535261197110188,22.092282641789275,13.114043041945955,202.8197436682798,159.7534802443598,181.28661195632068,179.67312165367298,97.41855029249152,138.54583345538293,0.252,0.6000000000000001,9,2,8,7,6,7,10,9,9,44,5,6,6,10,9,9,42,24
227,74.0,-60.0,0.8848206373295007,93.95685510130295,83.86017646756783,88.90851891248641,30.88581488389841,20.26302220921926,25.574419309498097,10.622792178768275,215.72528124422595,181.29576642737976,198.5105174271104,193.70834221151483,127.06253357875049,160.38543110497082,0.138,0.375,17,10,26,18,20,19,29,27,28,26,20,22,21,29,27,28,23,15
110,50.0,-70.0,0.6661270999556492,93.47427510111304,81.80091388834302,87.6375929688486,29.484509246649676,17.959428331736056,23.721969170662593,11.525080914913623,209.80063148141568,173.90961273907607,191.8551236361237,184.92063274180845,112.61115371054342,148.7658871226603,0.132,0.05,5,5,18,17,16,17,18,18,18,33,13,17,15,18,18,18,22,2
234,46.0,-58.0,0.9648866931631298,102.8539698791504,92.18332511901855,97.51864532470704,30.263572921752925,20.400557861328124,25.332064876556394,9.863014516830445,227.75086746215823,196.270419921875,212.01063858032228,189.8336685180664,127.93519996643064,158.88443313598634,0.138,0.5,3,11,29,37,35,36,25,28,27,20,33,33,33,25,28,27,23,20
431,62.0,-40.0,0.9207043442565727,99.67200244755983,89.53548448616036,94.6037434668601,30.30110372913165,20.020938610452568,25.161021169792107,10.280165233119934,225.20791175174782,191.4795913904021,208.3437479089656,190.05613393654167,125.55518319755342,157.80565841446065,0.108,0.125,11,20,27,30,30,30,25,26,26,24,30,29,30,25,26,26,18,5
59,74.0,-76.0,0.40092728982928916,83.21034576416015,71.07382354736328,77.14208618164062,28.718159103393553,14.883564834594726,21.80086204528808,13.834594421386718,196.93169311523434,150.66204345703125,173.79687255859372,180.11672241210937,93.33570007324218,136.72621093749996,0.28800000000000003,1.125,17,2,3,2,1,1,11,5,7,49,1,1,1,11,5,7,48,45
