index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
360,46.0,-46.0,0.7844699284520638,99.71443897444875,88.5596031480307,94.13702121382707,29.42459185776157,18.708872305601886,24.066732253343137,10.715719838261867,221.81334545406492,187.4792431720286,204.6462933975194,184.5690859480569,117.3306097592197,150.94984442041087,0.114,0.05,3,17,22,30,28,29,18,21,20,27,27,26,27,18,21,20,19,2
239,56.0,-58.0,0.4922922001405266,92.08245910173937,80.20437743664297,86.14341857436668,28.376689602330188,15.6229790424527,21.999834131656613,12.753710483583546,210.2332769644496,167.8949114855664,189.064097276766,177.97538938307525,97.98552119488494,137.98045284757362,0.228,0.2,8,11,10,14,14,14,7,9,8,41,13,12,13,7,9,8,38,8
290,74.0,-54.0,0.7092593166782795,90.45659798304308,79.77962976399829,85.11811486534299,30.08230828980724,18.542000121011412,24.312154415217677,11.54030843582495,210.18602679218858,171.43332023572435,190.8096730561918,188.66727335805984,116.2772327462263,152.47225572243372,0.17400000000000002,0.30000000000000004,17,13,20,11,13,12,23,21,21,33,13,15,14,23,21,21,29,12
435,70.0,-40.0,0.44770036395085977,87.1966552734375,76.134033203125,81.66534423828125,28.450439453125,15.212387084960938,21.83141326904297,13.238052368164062,207.1316833496093,161.72471618652344,184.42819213867188,178.42849731445312,95.4028778076172,136.9156951904297,0.246,0.0,15,20,7,6,7,6,8,7,7,45,10,7,8,8,7,7,41,1
113,56.0,-70.0,0.45731869226783795,89.81024627685547,77.59346466064453,83.70185852050781,28.430094528198243,15.340551948547363,21.88532257080078,13.089542579650878,204.36463012695313,162.9905822753906,183.67760620117187,178.30339660644532,96.19964752197268,137.25152282714845,0.216,0.0,8,5,8,10,9,9,8,8,8,43,7,8,8,8,8,8,36,1
174,52.0,-64.0,0.706461274146657,96.183709656792,84.6639807873725,90.4238440776767,29.44981650087137,18.21065671145113,23.830236796895385,11.239159694053356,216.60789782896745,179.5020750107504,198.05498336810544,184.7177870938321,114.21114637715348,149.46446826136952,0.21,1.25,6,8,20,23,21,22,18,19,19,31,21,21,21,18,19,19,35,50
243,64.0,-58.0,0.923586859047108,98.02205775259986,88.05171807913001,93.03688715292658,30.690079489034737,20.31667181146687,25.503376069867684,10.373407219804202,222.24193288727008,188.63809800649634,205.44001575205897,192.48998163133137,127.40741871191584,159.94869925609916,0.156,0.875,12,11,27,26,27,27,28,27,28,24,27,27,27,28,27,28,26,35
158,62.0,-66.0,0.6086513769217144,91.38435949083451,79.76632238986413,85.57534063517528,29.348428356914166,17.331321822303316,23.33987505146166,12.017106153140904,209.66340343451603,169.42879044377437,189.54609877019726,184.06673957847124,108.69079333815304,146.3787672212494,0.216,0.675,11,7,16,13,13,13,17,16,16,36,13,13,13,17,16,16,36,27
244,66.0,-58.0,0.5508101173400985,89.93935394287111,78.77587127685547,84.3576156616211,29.043311309814452,16.633019638061523,22.83816604614258,12.410291862487794,205.68325805664062,167.0725372314453,186.37789916992188,182.14756164550784,104.29967651367187,143.22361755371094,0.162,0.0,13,11,13,10,11,11,14,13,14,38,8,12,10,14,13,14,27,1
19,78.0,-80.0,0.7848644300247317,90.30091043416057,79.92434104106381,85.11262642425186,30.71217440263025,19.618990375512706,25.165582408144232,11.09318431321984,209.32690417369878,173.57242230423242,191.44966232343972,192.61556235758172,123.01851744116152,157.81703906013968,0.186,1.25,19,1,23,11,13,12,28,25,26,30,12,17,15,28,25,26,31,50
