index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
255,46.0,-56.0,0.8983513168520457,103.03320510864259,92.20632522583007,97.61976638793945,29.852251930236818,19.6979052734375,24.775078544616697,10.154346370697024,228.17136596679686,195.38396728515625,211.7776623535156,187.26346252441408,123.54548828125002,155.40447631835937,0.17400000000000002,1.125,3,12,27,37,35,36,21,25,24,23,34,32,33,21,25,24,29,45
130,48.0,-68.0,0.4595654234893394,91.61256135523786,78.85979218975308,85.23617494144014,28.213280493253123,15.268257805178544,21.74076996937621,12.945022802515332,206.84993472706032,164.9438159606353,185.89687686972673,176.95245670390582,95.75175272213785,136.35210150867417,0.24,0.275,4,6,8,13,11,12,6,7,7,42,10,10,10,6,7,7,40,11
385,54.0,-44.0,0.5443513238477523,96.32392621449094,84.90491727059532,90.6144210558977,28.172509035358384,15.94274984970922,22.05762969048923,12.229759261943125,220.0440966288562,177.04613244650858,198.54511499544634,176.71026790987582,100.01214545689612,138.3612084381469,0.222,0.2,7,18,13,23,22,22,5,11,9,37,25,19,21,5,11,9,37,8
204,70.0,-62.0,0.6811567709317827,90.96638624639573,80.02676084601413,85.49657285956059,29.8821512193732,18.194147828693467,24.038149409592307,11.688003295312296,211.0902981266374,171.32070094576812,191.2054964844435,187.41625120276996,114.10357204436738,150.75991147098136,0.21,1.0250000000000001,15,9,19,12,13,13,22,19,20,34,14,15,15,22,19,20,35,41
335,80.0,-50.0,0.987426601849367,94.85214995087372,85.23406065394812,90.04310911710817,31.399799535522654,21.10567683758609,26.252737995819555,10.294122888671382,218.40832974701627,185.55239254420303,201.98035885679127,196.93228605835975,132.34466702719874,164.63847349102144,0.114,0.35000000000000003,20,15,30,20,22,21,33,31,32,24,23,25,24,33,31,32,19,14
72,58.0,-74.0,0.893289443998574,96.47078505967413,85.90587670576747,91.18833008163219,30.674390408880257,20.344407916203078,25.509398847830056,10.329981910935844,217.79347167673092,185.09773871526437,201.445608247754,192.38367792998832,127.5655064203008,159.974592594762,0.162,1.0,9,3,26,23,24,23,28,27,28,24,22,25,24,28,27,28,27,40
310,72.0,-52.0,0.3824806291045694,83.93086639432396,72.51059387235306,78.2207321169808,28.396541901309902,14.414686204261123,21.40561401463859,13.981855620754759,201.4568151879412,152.92467346342164,177.1907409687468,178.1017291301998,90.40694641899579,134.25433594354283,0.3,0.55,16,14,2,2,2,2,7,3,4,50,4,2,3,7,3,4,50,22
159,64.0,-66.0,0.8122664138944944,94.78199633289961,84.13078841417119,89.45639450976151,30.347988331942435,19.501961461538745,24.92497531635656,10.84602709928534,215.69874852082322,180.45186546456705,198.07531095996717,190.33655196331523,122.29344264332195,156.31499913437037,0.168,0.625,12,7,24,20,21,20,25,24,25,28,20,22,21,25,24,25,28,25
291,76.0,-54.0,0.8268327831993754,92.53833734508015,82.36324791438288,87.45079156161745,30.65742186451388,19.633706339638717,25.145563949488267,11.023716173373405,215.1998198271262,178.17227950003917,196.68604478076554,192.283497248569,123.12936449712828,157.7064287366205,0.18,1.1,18,13,24,15,17,16,28,25,26,29,19,20,20,28,25,26,30,44
30,58.0,-78.0,0.898991330071658,95.60168883173357,84.90066343903149,90.25117735608569,30.79036445369844,20.49747046889177,25.64391738500114,10.292894175541605,215.82534238396246,183.36507381923047,199.59521054300274,193.10732420319607,128.5204824493719,160.81390378404788,0.132,0.35000000000000003,9,1,27,21,22,22,29,28,28,24,20,24,22,29,28,28,22,14
420,40.0,-40.0,0.6496230626371051,107.11976165771483,95.25516510009766,101.18746337890624,27.594353866577148,16.43117408752441,22.012764358520506,11.163179397583008,236.5319213867187,196.6903869628906,216.61115722656248,173.14796447753906,103.13400421142578,138.14098205566404,0.228,0.5,1,20,17,46,40,43,2,13,9,30,43,33,37,2,13,9,38,20
112,54.0,-70.0,0.7079320632797583,94.63767059326172,83.15801818847656,88.89784240722656,29.652436904907226,18.412014923095704,24.032226791381838,11.240422630310059,213.79739746093747,177.12557556152342,195.4614910888672,185.9789764404297,115.46220916748047,150.7205975341797,0.20400000000000001,1.125,7,5,20,19,19,19,20,20,20,31,18,19,18,20,20,20,34,45
