index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
296,44.0,-52.0,0.5809852579634125,99.27006200550028,87.02042822262598,93.1452466399395,28.136837703072,16.293681743666966,22.215259189311993,11.843155806817908,221.64975108237192,181.07125686460853,201.36050916147542,176.51363532200185,102.22967881809998,139.37165539158872,0.24,0.8500000000000001,2,14,14,29,26,27,5,12,10,35,26,22,24,5,12,10,40,34
188,80.0,-64.0,0.5567057551063325,85.06065475463868,73.68484283447265,79.37274948120117,29.642320404052732,17.076919784545897,23.359620094299313,12.56540086746216,200.3496963500976,158.50922119140625,179.4294528198242,185.91110961914063,107.0869660949707,146.49903442382814,0.222,0.5,20,8,13,3,3,3,20,15,16,39,3,5,4,19,15,16,37,20
333,76.0,-50.0,0.8509085319220173,93.14427150376952,83.07330500287988,88.10878901626444,30.718195030537895,19.803670258803596,25.260932148760176,10.914524733587394,216.35868216497116,179.74649219389642,198.05258351732385,192.66242732225794,124.19345755362178,158.42794304828968,0.168,0.8,18,15,25,16,19,18,28,25,26,28,20,21,21,28,25,26,28,32
296,44.0,-52.0,0.4886554823251964,97.22086516243958,84.97374816532057,91.09730651129198,27.683013222570768,15.182938827913214,21.43297613968297,12.500074165775695,216.9282262904636,176.2349456502337,196.58158993763408,173.65002193001447,95.24299978477208,134.44650872116293,0.216,0.07500000000000001,2,14,10,25,22,23,2,7,4,39,21,18,19,2,7,4,36,3
419,80.0,-42.0,0.5569120220446628,84.29577088201242,73.35449173863452,78.8251309288539,29.70077903953235,17.037404331865467,23.3690916856988,12.66337487932828,201.49220430537383,158.169363118491,179.83078371193312,186.2812027107368,106.84264620735567,146.56192812115532,0.234,0.55,20,19,13,2,3,3,20,15,17,40,4,5,4,20,15,17,39,22
132,52.0,-68.0,0.5302741313086519,91.91277311383311,79.69626600277374,85.80451856648223,28.713670263592192,16.272179353663855,22.492925323612127,12.441490585679201,207.5400130777631,167.80638971331663,187.6732015481279,180.08630548406504,102.04160677122547,141.06395437288518,0.198,0.125,6,6,12,14,13,13,10,12,12,39,10,12,11,10,12,12,33,5
109,48.0,-70.0,0.8199637035808227,97.40969632636521,86.03281521781113,91.72125577208817,30.009643930800294,19.488729541717028,24.749186621817636,10.520914160201471,217.7809087643219,184.02951774878127,200.90521173067384,188.22570614312656,122.20794731560127,155.2168267293658,0.168,0.65,4,5,24,25,24,24,23,24,24,26,22,24,23,23,24,24,28,26
267,70.0,-56.0,0.790250859209418,93.72783954433243,83.385550389462,88.55669603501377,30.299875771362835,19.17134387605434,24.735610014445086,11.128531666428628,216.65286841397793,178.90293911872865,197.77790010425178,190.0407182450003,120.234309125068,155.13751139620535,0.192,1.225,15,12,23,18,19,18,25,23,24,30,21,20,21,25,23,24,32,49
239,56.0,-58.0,0.8373000652075061,97.99752970169948,87.15580610955323,92.57666912632861,30.07100542080208,19.47381428041976,24.77241007949265,10.597190873353572,220.11697224337718,185.65562161625306,202.88629479358195,188.61109326011396,122.12376398943942,155.36743182912372,0.14400000000000002,0.275,8,11,24,26,26,26,23,24,24,26,25,25,25,23,24,24,24,11
103,78.0,-72.0,0.7503171918901236,89.68088014488546,78.9583761816603,84.31963075726674,30.50652397513692,19.209731377156796,24.858127752440893,11.296792712421043,207.84060794857513,171.11089849051154,189.47575260919143,191.32540590627002,120.45516362525689,155.89028507093963,0.168,0.42500000000000004,19,4,21,10,11,11,27,23,24,31,11,15,13,26,23,24,28,17
