,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
0,0.0015877479454502463,0.0008693498093634844,0.0180196575820446,0.029484739527106285,0.00047807508963160217,8.705944492248818e-05,0.006978725083172321,0.009330565109848976,1e-04
1,0.0003394387604203075,7.696113607380539e-05,0.006296838633716106,0.008772749453783035,0.00022916727175470442,4.161122706136666e-05,0.004825671669095755,0.00645067635923624,1e-04
2,0.00020360553753562272,4.362130130175501e-05,0.0046835471875965595,0.006604642141610384,0.00016218499513342977,2.395600859017577e-05,0.00366872432641685,0.00489448755979538,1e-04
3,0.00015120228636078537,2.837339707184583e-05,0.0037365916650742292,0.00532666826620698,0.00012441050785128027,1.6744530512369238e-05,0.0030485314782708883,0.004092007875442505,1e-04
4,0.00011577659461181611,2.0727460650959983e-05,0.0031604538671672344,0.004552742000669241,9.539112215861678e-05,1.27957691802294e-05,0.0026516285724937916,0.0035771173425018787,1e-04
5,8.899433305487037e-05,1.602632983122021e-05,0.002753544133156538,0.004003289621323347,7.318212010432035e-05,9.619531738280784e-06,0.0023057383950799704,0.0031015370041131973,1e-04
6,6.946374924154952e-05,1.2931238416058477e-05,0.0024138884618878365,0.0035960031673312187,5.7360728533240035e-05,7.634666872036178e-06,0.0019993295427411795,0.002763089956715703,1e-04
7,5.6877204769989476e-05,1.1027684195141774e-05,0.002183056203648448,0.0033207957167178392,4.8910344048636034e-05,7.2998509494937025e-06,0.001860479242168367,0.0027018235996365547,6.9999995e-05
8,4.800207170774229e-05,9.79962987912586e-06,0.002030666684731841,0.0031304359436035156,4.111884845769964e-05,6.685428616037825e-06,0.0017359189223498106,0.002585619455203414,6.9999995e-05
9,4.048294431413524e-05,8.819884897093289e-06,0.00189696392044425,0.0029698291327804327,3.393741280888207e-05,5.1758265726675745e-06,0.0015821704873815179,0.0022750443313270807,6.9999995e-05
10,3.5211291105952114e-05,8.087001333478838e-06,0.0017914912896230817,0.0028437653090804815,3.0354234695550986e-05,5.082169082015753e-06,0.0015862078871577978,0.0022543666418641806,4.8999995e-05
11,3.151882265228778e-05,7.478379302483518e-06,0.0017301093321293592,0.002734662499278784,2.7375279387342744e-05,4.8266429075738415e-06,0.0014788485132157803,0.002196962246671319,4.8999995e-05
12,2.8846621717093512e-05,7.176885446824599e-06,0.0016787118511274457,0.00267897080630064,2.4948083591880277e-05,4.372108833194943e-06,0.0014266555663198233,0.0020909588783979416,4.8999995e-05
13,2.6755917133414187e-05,6.64483832224505e-06,0.001612965832464397,0.0025777583941817284,2.35508123296313e-05,4.160359367233468e-06,0.0013823568588122725,0.002039695857092738,3.4299996e-05
14,2.5487534003332257e-05,6.437956017180113e-06,0.0015774257481098175,0.0025373126845806837,2.242490700155031e-05,3.990854565927293e-06,0.0013498479966074228,0.0019977123010903597,3.4299996e-05
15,2.430370295769535e-05,6.135728199296864e-06,0.0015387182356789708,0.002477040281519294,2.1373167328420095e-05,3.687599928525742e-06,0.0012957743601873517,0.0019203124102205038,3.4299996e-05
16,2.328469417989254e-05,5.890051852475153e-06,0.0015057818964123726,0.0024269428104162216,2.0587795006576926e-05,3.5522339203453157e-06,0.001280224765650928,0.0018847370520234108,3.4299996e-05
17,2.2401105525204912e-05,5.586559382209089e-06,0.0014646003255620599,0.0023635902907699347,1.998149855353404e-05,3.458072569628712e-06,0.0012526074424386024,0.0018595893634483218,2.4009996e-05
18,2.188210237363819e-05,5.5232280828931835e-06,0.0014504953287541866,0.002350154798477888,1.9520342902978882e-05,3.522740144035197e-06,0.0012497687712311745,0.001876896363683045,2.4009996e-05
