,volume,pressure
0,0.748228432648683,0.09228775948180525
1,0.7483026995098386,0.09925126647509847
2,0.7483715298425957,0.10622148066466995
3,0.7484321083018911,0.11320187542002114
4,0.748479192521055,0.12019891839470612
5,0.7485069576482319,0.12721979587045174
6,0.7485182190284856,0.13426103447775667
7,0.7485182190284856,0.14131616656306686
8,0.7485182190284856,0.148371298648377
9,0.7485182190284856,0.15542643073368717
10,0.7485182190284856,0.16248156281899734
11,0.7485182190284856,0.16953669490430748
12,0.7485182190284856,0.17659182698961765
13,0.7485182190284856,0.18364695907492778
14,0.7485182190284856,0.19070209116023798
15,0.7485182190284856,0.19775722324554815
16,0.7485182190284856,0.2048123553308583
17,0.7485182190284856,0.2118674874161685
18,0.7485182190284856,0.21892261950147865
19,0.7485182190284856,0.2259777515867888
20,0.7485182190284856,0.23303288367209896
21,0.7485182190284856,0.24008801575740912
22,0.7485182190284856,0.24714314784271926
23,0.7485157920068791,0.2542663998902316
24,0.7485092390485419,0.26150545587348767
25,0.7484924440590257,0.268935876550561
26,0.748449194534,0.2767198223648067
27,0.7483811893885892,0.2848096093426833
28,0.7482437131767173,0.2935557513697007
29,0.7480501242253059,0.3027722355357388
30,0.747743571980247,0.31262204671036187
31,0.74733106567994,0.3228047444202759
32,0.74679575208635,0.3332592466015956
33,0.7461175937090949,0.3437641598838325
34,0.7453404128502994,0.35419385009669746
35,0.7444106208728946,0.36420496934181534
36,0.7433950094114881,0.3738079044578674
37,0.7422701653353605,0.38278783153357687
38,0.7410919614556297,0.3913227797196844
39,0.7398647178707554,0.39941044050635977
40,0.7385887424657636,0.40706431711658675
41,0.7372838855036561,0.41446654286644746
42,0.7359006454517488,0.4216066981187606
43,0.7344530407868403,0.42867611729180466
44,0.7328901789461489,0.4356840130213144
45,0.7312199151584624,0.44269971961802446
46,0.7294222119333986,0.44974807001037787
47,0.7274120486237816,0.4568891359686408
48,0.7252368478449308,0.46411433299133276
49,0.7228016645116042,0.47147991535835126
50,0.7202179474559671,0.47893061856702757
51,0.7174035662668595,0.4864800433209261
52,0.7143985043916597,0.49407101321156077
53,0.7112038782603065,0.5016789015758285
54,0.707772506572772,0.5092313625791247
55,0.7041884752261961,0.5167144716916091
56,0.7003478591553935,0.5239950882619054
57,0.6963504574888186,0.5310986246880341
58,0.6921380217079185,0.5378986153162617
59,0.6877722952423592,0.5443965336972857
60,0.6832731796693131,0.550582505876989
61,0.6786342676517394,0.5562923343410927
62,0.6739210887730105,0.561668292950047
63,0.6691172363670672,0.5664711169086672
64,0.664280376467277,0.5709155815240432
65,0.6594068200007983,0.574844804458982
66,0.6545180218386317,0.5783472185155931
67,0.6496209718030034,0.5814647563736398
68,0.644719358966755,0.5840675677294147
69,0.6398177461305067,0.5863496912631299
70,0.6349161332942583,0.5881105843466672
71,0.63001452045801,0.5895648264488409
72,0.6251129076217615,0.5905852857129205
73,0.6202112947855131,0.591233419365411
74,0.6153096819492647,0.5915563048104935
75,0.6104080691130164,0.5914016582053934
76,0.605506456276768,0.5909425201328831
77,0.6006048434405197,0.590003893744609
78,0.5957032306042713,0.588795328112177
79,0.5908016177680229,0.5872140303714118
80,0.5859000049317746,0.5853058838423086
81,0.5809983920955262,0.5831269723725361
82,0.5760967792592778,0.5805595643425714
83,0.5711951664230293,0.5777578490486779
84,0.5662935535867809,0.574547312357385
85,0.5613919407505326,0.5710743947207708
86,0.5564965410895966,0.5672435242376564
87,0.5516176451755839,0.5630847068604161
88,0.5467575829492368,0.5586620583768503
89,0.5419738262821944,0.55379868535707
90,0.5372560846028455,0.5486528787624021
91,0.532699400077296,0.5430537327228869
92,0.5282829974005955,0.5371940053330112
93,0.5240796872209352,0.5309932758697214
94,0.5201255836198182,0.5244849804545324
95,0.5163803980385786,0.517747453036475
96,0.5129914992291558,0.510745758184429
97,0.5098254010031988,0.5036273338906592
98,0.507012288799674,0.4963713485580664
99,0.5043972215592298,0.48908225067819044
100,0.5020291280374511,0.4817624312422969
101,0.49987480657876254,0.47443896251011186
102,0.49786901884238455,0.4671227521442697
103,0.4960688483764991,0.45976865077722995
104,0.4943759522656157,0.4523712820056267
105,0.49284372498507495,0.44488197207868974
106,0.49139527849038633,0.4373169300540918
107,0.49005038491757,0.42964124257977654
108,0.48880338121621114,0.42182320185111577
109,0.4876251431270331,0.41388935718671127
110,0.486558321509732,0.4057806014193599
111,0.48555751488012444,0.3975738577063793
112,0.4846535949530437,0.3889013015407534
113,0.48380151620747525,0.37963537974881345
114,0.48301603493478595,0.3696454068030731
115,0.4823097069267526,0.3589582580663978
116,0.48166389265743853,0.3477960162600047
117,0.48111587117871757,0.3359351081746148
118,0.48062561281422844,0.3236941256334505
119,0.4802376776806644,0.31148639960716645
120,0.4799274072385046,0.29994520121104545
