,volume,pressure
0,0.8213705149106999,0.27022314376356604
1,0.8216588450775384,0.27499950591330025
2,0.8219471752443767,0.27977586806303434
3,0.8222039541303319,0.2846290199883417
4,0.8224286963310828,0.28956014307038525
5,0.8226214018466294,0.29456923730916473
6,0.8227825560812931,0.2996681292193302
7,0.8229116736307527,0.3048584066787885
8,0.823008754495008,0.3101400696875396
9,0.8230742840783802,0.3154861243211676
10,0.8231077769765482,0.320896735718975
11,0.823109233189512,0.3263719038809617
12,0.823109233189512,0.3318500064413201
13,0.823109233189512,0.33732810900167864
14,0.823109233189512,0.34280621156203717
15,0.823109233189512,0.3482843141223957
16,0.823109233189512,0.35376241668275415
17,0.823109233189512,0.3592405192431127
18,0.823109233189512,0.36471862180347114
19,0.823109233189512,0.3701967243638296
20,0.823109233189512,0.3756748269241881
21,0.8231178248459987,0.3812168225157607
22,0.8231360275080466,0.3868302916676749
23,0.8231638411756557,0.3925152343799304
24,0.8231701514318324,0.3983779527268767
25,0.8231508323398455,0.40443434136636086
26,0.8231058838996952,0.41068440029838305
27,0.8230135599977886,0.4172128078759574
28,0.8228699773995551,0.4240363320897801
29,0.8226751361049948,0.43115497293985106
30,0.8223841459224761,0.43848053079510974
31,0.8219880754124874,0.4460025256613711
32,0.8214869245750289,0.4537209575386353
33,0.8209164580004921,0.4614499392767123
34,0.8202819180555467,0.46915586502758244
35,0.8195833047401931,0.4768387347912458
36,0.8188328225059373,0.48435607055152097
37,0.8180319969092177,0.4916757835643085
38,0.8171808279500341,0.4987978738296084
39,0.8163014680947405,0.5057398035129694
40,0.8153984010923958,0.5125021270559886
41,0.8144716269429997,0.5190848444586663
42,0.8134947493595615,0.5255551639237103
43,0.8124602057427559,0.531927726002997
44,0.8113679960925826,0.5382025306965265
45,0.8102120782809663,0.5444072533955032
46,0.8089895445048776,0.5505481171093843
47,0.8077003947643167,0.5566251218381699
48,0.8063537130544387,0.5626204247540885
49,0.8049510739344042,0.5685270389725512
50,0.8034924774042129,0.5743449644935581
51,0.8019727458177712,0.5800837043429472
52,0.800388940860921,0.5857447455154491
53,0.7987410625336623,0.5913280880110636
54,0.7970084834637899,0.5968848661612065
55,0.7951821335248437,0.6024326366177233
56,0.7932620127168237,0.6079713993806136
57,0.7912052898869997,0.6135296716734578
58,0.7889926551891817,0.6191187900825199
59,0.7866241086233698,0.6247387546077996
60,0.7840945696243344,0.6303612589967206
61,0.7813984398622373,0.635974666750689
62,0.778535719337078,0.6415789778697049
63,0.7755215526636805,0.6470821242286924
64,0.7723593053120057,0.6524409385551732
65,0.7690489772820535,0.6576554208491471
66,0.7656303070075924,0.662633755775701
67,0.7621197982355458,0.6673267553939127
68,0.7585174509659137,0.6717344197037822
69,0.7548552695236124,0.6757993252179801
70,0.751148236722025,0.6794841213430898
71,0.7473963525611517,0.682788808079111
72,0.7436206835885358,0.6857058879958609
73,0.7398321999418382,0.6882220266239703
74,0.7360309016210592,0.6903372239634394
75,0.7322249434187957,0.692064441332329
76,0.7284189852165323,0.6934018029175383
77,0.7246130270142688,0.6943493087190672
78,0.7208070688120053,0.6949286173915649
79,0.7170011106097418,0.695144060665961
80,0.7131951524074784,0.6949956385422555
81,0.709389194205215,0.6944928274757964
82,0.7055832360029515,0.6936328582075141
83,0.7017772778006881,0.6924157307374087
84,0.6979823868169498,0.6908431155130379
85,0.694206717844334,0.6889068444904491
86,0.6904502708828407,0.6866069176696429
87,0.6867414906256968,0.6839364549520792
88,0.6831031910760021,0.6808802352930055
89,0.6795353722337568,0.6774382586924216
90,0.6760789051428124,0.6736326552282839
91,0.6727698068038075,0.6694711511616251
92,0.669608077216742,0.6649537464924454
93,0.6666186661637296,0.6601427209680056
94,0.6638278825589834,0.6550830680615222
95,0.6612357264025036,0.6497747877729947
96,0.6588358874381134,0.6442825590743915
97,0.6566282685849486,0.63865994372221
98,0.6546128698430093,0.6329069417164503
99,0.6527611494382044,0.6270444009471834
100,0.651050390448298,0.6210892181937652
101,0.6494805928732904,0.6150413934561958
102,0.6480247682329183,0.6088833643435851
103,0.6466586463111182,0.6025935757536078
