index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
90,52.0,-72.0,0.4584950677742472,80.1488548,68.9023996,74.52562800000001,29.425249200000003,11.6293418,20.527295199999998,17.7959074,207.420192,156.251616,181.83590399999997,187.27072199999998,83.8155984,135.543158,0.28800000000000003,0.25,6,4,4,9,6,7,6,5,5,45,9,6,7,6,6,5,48,10
229,78.0,-60.0,0.5186909650504765,76.10308,67.3288036,71.7159406,30.5184388,12.9157802,21.7171096,17.6026584,201.247852,153.87063,177.559238,194.413308,88.841114,141.627206,0.276,0.925,19,10,11,2,3,3,21,13,15,44,2,3,3,21,13,15,46,37
287,68.0,-54.0,0.6267296191186315,82.035837154,72.77262507200001,77.40423086999999,30.363013082000002,13.930794218,22.146903671,16.432219099,208.02960399,164.55807833,186.29384223,193.39231841,95.19783872000001,144.29508084000003,0.15,0.05,14,13,17,13,15,14,19,18,18,34,10,15,13,19,18,18,25,2
392,68.0,-44.0,0.7194391740215721,84.74871279999999,76.03138799999999,80.39005144,30.520996359999998,14.57089528,22.54594436,15.950100879999999,216.31817919999997,172.27736480000002,194.2977744,194.3840624,99.43862200000001,146.91134160000001,0.24,0.75,14,18,21,20,22,21,21,20,21,32,23,22,22,21,20,21,40,30
0,40.0,-80.0,0.7366854656225124,84.9845541,74.11371444,79.5491328,30.397055659999996,15.36192456,22.879490379999996,15.035131670000002,212.154512,167.93703280000003,190.045774,193.499195,104.04178719999999,148.770489,0.114,0.1,1,1,22,20,18,19,19,24,23,26,16,18,18,19,23,23,19,4
280,54.0,-54.0,0.4661446961509588,82.70482006133332,73.25862124266666,77.98171985333333,28.981121541333334,11.09529526,20.03820782,17.885826749333333,212.31432473333336,165.47317398666667,188.89374944,184.599782,81.19175473866667,132.89577121333332,0.258,0.05,7,13,5,15,16,15,3,2,2,46,17,16,16,3,2,2,43,2
28,54.0,-78.0,0.7236868957121313,83.521149888,73.065748808,78.293448576,30.596782800000003,15.250437007999999,22.923610032,15.346345848,211.35604464,166.12031376,188.73817504,194.649014,103.755775072,149.20239968,0.168,0.6000000000000001,7,1,21,17,16,16,22,23,23,28,15,17,16,22,23,23,28,24
94,60.0,-72.0,0.8950998541741949,86.24486064000001,76.165688196,81.2052716,31.279927802,16.770512162,24.025220118,14.509415495999999,216.46586076,174.50254576,195.4842033,198.9542364,113.74399299999999,156.34911617999998,0.138,0.65,10,4,28,23,23,23,30,29,30,23,23,24,24,30,29,30,23,26
268,72.0,-56.0,0.4638731631348898,76.65160039999999,68.0021788,72.32689020000001,30.0255296,11.8436768,20.934603,18.1818528,203.371938,155.145802,179.25887,191.20519399999998,83.230902,137.218044,0.294,1.0,16,12,5,3,4,4,13,6,9,48,4,4,4,13,5,8,49,40
190,42.0,-62.0,0.46208518750508365,84.5103632,72.37977816,78.44506990400001,28.698406088000002,11.312130952,20.005268351999998,17.386275568,215.21022927999996,162.70928256000002,188.95975816,182.80378912,82.35582472,132.57980615999998,0.252,0.225,1,9,5,19,14,17,2,3,2,42,21,13,16,2,4,2,42,9
393,70.0,-44.0,0.8409546594503257,86.69198413066667,77.72533672,82.20866416533335,30.955992568,15.810559830666666,23.38327598933333,15.145431490666665,218.51516790666668,177.2139199466667,197.86454697333335,197.15009542666667,107.31883689066667,152.23446068,0.15,0.42500000000000004,15,18,26,24,26,25,27,25,26,27,25,27,26,27,25,26,25,17
75,64.0,-74.0,0.4314590389331065,77.17755122,66.44276102,71.81015237,29.818141314000002,11.358777795999998,20.588459648,18.459363732,203.24155802,152.12142778,177.681493,189.6560911,82.612530306,136.13430918,0.28200000000000003,0.42500000000000004,12,3,1,4,2,3,11,3,5,50,4,2,3,10,4,6,47,17
201,64.0,-62.0,0.6765159656671819,83.0886314,73.37064649999999,78.229640504,30.561690456,14.491108736,22.526400144,16.070581808,211.28861332,166.46012236,188.8743636,194.45069072,99.172002288,146.81135592,0.198,0.9750000000000001,12,9,19,16,16,16,22,20,21,32,15,17,16,22,20,21,33,39
108,46.0,-70.0,0.7194332706516275,85.65639279999999,74.84521102400001,80.25080068000001,30.166188400000003,14.959129703999999,22.562658648,15.207058336,214.81194416000002,169.10902295999998,191.96048543999999,191.91589392,102.300003616,147.10794712,0.18,0.8,3,5,21,22,20,21,15,22,21,27,20,19,20,15,22,21,30,32
137,62.0,-68.0,0.7156017882120611,83.575458048,73.55458884800001,78.56502431999999,30.69489028,15.059264804,22.877077392,15.635625192000003,210.60273248,166.94733103999997,188.77503184,195.38511264000002,102.335611648,148.86036416,0.14400000000000002,0.2,11,6,21,17,17,17,24,22,23,30,14,17,16,24,22,23,24,8
298,48.0,-52.0,0.6813871751379753,88.92716176,78.91341908,83.920289856,29.633694952,13.953902148000001,21.793797944,15.679793027999999,220.32989400000002,175.96134324000002,198.14561268,188.56267536000001,96.45049685999999,142.50658520000002,0.21,1.075,4,14,20,29,29,29,8,18,16,30,28,26,27,8,18,16,35,43
30,58.0,-78.0,0.4429851812380242,78.010706,66.741454,72.37608159999999,29.6404468,11.4652962,20.5528716,18.175150199999997,204.567626,152.704772,178.636194,188.60380400000003,84.08126999999999,136.34254,0.294,0.05,9,1,2,5,2,4,8,3,5,48,6,2,4,8,6,7,49,2
307,66.0,-52.0,0.9212544540291192,88.56888464,78.99736776,83.78312388,31.1904488,16.57997636,23.88521268,14.610472419999999,220.39976860000002,180.59415860000001,200.4969628,198.52102059999999,112.57715636000002,155.5490876,0.132,0.5,13,14,29,28,29,29,29,29,29,23,28,30,29,29,29,29,22,20
32,62.0,-78.0,0.8682016642626272,84.945325296,74.830212332,79.88776652800001,31.318683315999998,16.69848136,24.0085827,14.620201927999998,214.34016508000002,171.70097804,193.02057191999998,199.20052907999997,113.09430788,156.14741968,0.138,0.5750000000000001,11,1,27,20,20,20,31,29,30,23,20,22,21,30,29,30,23,23
