index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
229,78.0,-60.0,0.4771640806157186,74.902729024,66.27674824,70.58974119999999,30.276585855999997,12.051170784,21.163879287999997,18.225416023999998,198.98526176000001,153.31248,176.14887127999998,192.8647692,85.06002552,138.96240175999998,0.264,0.275,19,10,7,1,2,1,17,8,11,48,1,3,2,17,8,11,44,11
252,40.0,-56.0,0.7295426057810734,90.47292904,79.62179583999999,85.04736064266667,29.583706604,14.485431670666665,22.034568890666666,15.098275512,221.51299635999996,177.48459122666665,199.49879570666667,188.33378584,99.64429231333332,143.98904488,0.17400000000000002,0.42500000000000004,1,12,22,33,31,32,8,20,17,26,29,27,28,8,20,18,29,17
275,44.0,-54.0,0.724103799046407,89.99665364666666,79.51865381666667,84.75765183333334,29.667632356666665,14.408420366666668,22.038026086666665,15.259212173333333,221.23068953333333,177.53481213333333,199.38275143333334,188.81006523333332,99.27484308000001,144.04245366666666,0.186,0.625,2,13,21,32,30,31,9,20,17,27,29,27,28,9,20,18,31,25
23,44.0,-78.0,0.7941255201159272,85.681058772,74.90010226000001,80.29057912000002,30.67008588,15.920717847999999,23.295401848,14.74936761,213.528491,170.29296468,191.91072939999998,195.23973776,107.67272078,151.45623224000002,0.10200000000000001,0.1,2,1,24,22,20,21,23,26,25,24,18,21,20,23,26,25,17,4
57,70.0,-76.0,0.5562470575656073,78.7402091,69.166294808,73.95325128,30.38562412,13.228549223999998,21.807087160000002,17.157075116,202.53474636,157.44807708,179.99141108,193.44023407999998,91.606490096,142.5233658,0.17400000000000002,0.025,15,2,14,6,7,6,19,15,16,40,4,7,5,19,15,16,29,1
380,44.0,-44.0,0.8247997908139474,94.90830559833766,84.69948366337661,89.80389699428571,29.620570849142855,14.879009203012988,22.249790311480517,14.741560944,229.96062338493505,188.64750742649352,209.30406217974024,188.62369222857143,102.61606803324676,145.61987951792207,0.18,0.675,2,18,25,44,43,43,8,22,19,24,40,37,38,8,22,19,30,27
415,72.0,-42.0,0.5713993556096182,79.1333216,70.922812,75.0280692,30.350955000000003,13.1606284,21.7557914,17.190326399999996,208.855744,161.809744,185.33274400000002,193.348342,90.46381840000001,141.90608,0.28800000000000003,0.75,16,19,14,7,11,8,18,14,16,40,11,12,12,19,14,15,48,30
206,74.0,-62.0,0.5084873412900541,77.22672362133333,68.44266139999999,72.834694688,30.219076144000006,12.455226909333334,21.337152126666666,17.763850008,202.05318544000002,156.48098516,179.26708942666664,192.477279,87.1474288,139.81235782666667,0.222,0.1,17,9,10,4,5,4,16,11,12,45,3,6,4,16,11,13,37,4
113,56.0,-70.0,0.6572728886843575,82.69700928,72.40521208,77.55111248,30.375635159999998,14.344354659999999,22.359994840000002,16.0312802,207.07177360000003,164.24248639999996,185.65713,193.48047440000002,98.0859828,145.783228,0.108,0.0,8,5,19,15,14,14,19,19,20,32,9,15,12,19,19,20,18,1
365,56.0,-46.0,0.49490880101055773,84.54992368466667,75.71866501933334,80.13429300866667,29.190391704333337,11.828681624333335,20.509536885333333,17.361710775333332,216.28366182666667,168.0095725,192.14661548333333,185.89117947666665,82.529071824,134.21013060666667,0.258,0.65,8,17,9,19,22,20,4,6,4,41,22,18,20,4,4,3,43,26
165,76.0,-66.0,0.9162653057091578,84.93654422666667,75.33293153066666,80.13473813866666,31.704321992,16.968146581333336,24.336233876,14.736175337333332,214.66979220000002,173.64367175999996,194.15673390666666,201.79575373333333,114.56159278666668,158.17867644,0.12,0.4,18,7,29,20,21,20,35,30,32,24,20,24,22,35,30,31,20,16
24,46.0,-78.0,0.5390937892941291,82.041804742,70.60817758,76.32499134,29.627056916,13.071846818000001,21.349452084,16.555210501999998,209.85857878,158.61705228,184.23781916000002,188.52675906000002,90.11263574600001,139.31969766,0.222,1.075,3,1,12,13,10,12,8,14,12,35,13,9,10,8,14,12,37,43
202,66.0,-62.0,0.49696213371037923,79.21538708,69.8459524,74.5306688,30.007930224,12.353408808,21.180669800000004,17.654522312,205.6686944,157.81076023999998,181.7397244,191.02257384,85.87218068,138.44737688,0.24,0.5750000000000001,13,9,9,7,8,7,13,10,11,44,7,8,7,13,9,10,40,23
280,54.0,-54.0,0.6989019316043806,87.12596976400002,77.272906132,82.1994395,30.05350196,14.360300500000001,22.206900994,15.69320174,216.95390300000003,173.49838716,195.22614807999997,191.27805057999998,98.5919496,144.9350005,0.186,0.55,7,13,20,25,25,25,14,20,19,30,23,23,23,14,20,19,31,22
382,48.0,-44.0,0.4771971149207168,88.21231521818181,78.73705679272727,83.474683,28.57401627272727,11.307075723636363,19.94054650909091,17.266941450909094,223.11616596363638,172.62049112727271,197.86833374545455,181.95278767272728,79.62068098181818,130.78674072727273,0.28800000000000003,1.0,4,18,7,27,29,28,1,3,2,41,31,23,26,1,1,1,48,40
163,72.0,-66.0,0.7134384730123644,81.99807257833334,72.327397024,77.162736395,30.942174837,15.118966412,23.03057022,15.823208452000001,208.5495720033333,165.03181811333332,186.79070017333333,197.00570395000003,102.54252810800001,149.77412157666666,0.138,0.15000000000000002,16,7,21,13,14,14,27,23,24,31,11,15,14,27,22,24,23,6
313,78.0,-52.0,0.6179076628385379,78.4556021,69.83510540000002,74.1453539,30.77325176,13.934565980000002,22.35390808,16.8386851,205.47408339999998,159.96822,182.72114659999997,196.0277458,95.19583359999999,145.6117922,0.21,0.625,19,14,17,6,8,7,25,18,20,37,7,10,8,25,18,19,35,25
295,42.0,-52.0,0.6376287650345533,90.18696784,79.40310543666666,84.79503834,29.15862849333333,13.395358047333332,21.276993317333336,15.763270106666663,222.61401007999999,175.58923494666666,199.10161984666664,185.60249683333333,92.83591683466665,139.219211,0.216,0.8500000000000001,1,14,18,32,30,31,4,15,12,30,31,25,27,4,16,12,36,34
61,78.0,-76.0,0.7122709034766179,80.20479607200001,70.549325568,75.37706152000001,31.211591144,15.29571732,23.253654312,15.915873359999999,206.58204408,162.20883360000002,184.39543431999996,198.63486488,103.87543817599999,151.25514712,0.18,0.8500000000000001,19,2,21,9,10,9,30,23,25,31,8,13,10,30,23,25,30,34
364,54.0,-46.0,0.4639046990278057,84.761928592,75.83203176,80.296980824,28.944078568,11.309837408,20.12695768,17.634240888,217.32506224,167.92260127999998,192.6238348,184.28628536000002,79.723211744,132.0047488,0.276,0.8250000000000001,7,17,5,20,22,21,3,3,2,44,24,18,21,3,1,2,46,33
240,58.0,-58.0,0.4381975978828007,80.23232240000002,70.362029,75.2971756,29.217186399999996,10.8972266,20.0572058,18.3199604,208.904178,160.300722,184.60244799999998,186.05512,80.4759572,133.265542,0.28200000000000003,0.15000000000000002,9,11,1,9,9,9,4,1,2,49,11,10,11,5,2,3,47,6
396,76.0,-44.0,0.4819608070439081,74.98787,67.038798,71.013334,30.3257592,12.2522862,21.2890224,18.0734746,202.097894,154.186792,178.142334,193.198074,84.9022032,139.050142,0.3,1.075,18,18,8,1,3,2,18,9,12,47,3,3,3,18,8,11,50,43
229,78.0,-60.0,0.5794079103540489,77.55499468,68.67561204399999,73.11530684800002,30.715774264000004,13.677784928000001,22.19677858,17.03798976,203.42885188,156.89416463999999,180.16150783999998,195.64640268,93.48071324,144.56356088,0.222,0.9750000000000001,19,10,15,4,6,5,24,17,19,39,4,7,5,24,16,18,37,39
314,80.0,-52.0,0.6902414728406314,80.39698676,71.09312115200001,75.74505445999999,30.993995983999998,14.912408724,22.953202188000002,16.081586744,205.70568812,162.72964328,184.21766936,197.41493176,101.060150472,149.2375414,0.126,0.05,20,14,20,9,11,10,27,22,23,32,7,13,10,27,21,23,21,2
194,50.0,-62.0,0.5649504315187085,83.93612619999999,73.74425883999999,78.8401905,29.631413507999994,13.096758947999998,21.3640865,16.534655051999998,212.05045403999998,164.54903179999997,188.29974512,188.59100108,90.248288256,139.41964036000002,0.222,0.9,5,9,14,18,17,17,8,14,12,35,16,15,16,8,14,12,37,36
180,64.0,-64.0,0.4204885224890761,77.54349928000002,67.40400068,72.47374866000001,29.54929358,10.864590720000002,20.206941920000002,18.684702379999997,204.677862,155.080603,179.8792314,188.10660520000002,80.9172192,134.5119118,0.294,0.125,12,8,1,4,3,4,7,1,2,50,6,4,5,7,2,4,49,5
40,78.0,-78.0,0.5762562515584311,77.59453289600002,68.080330544,72.83743464,30.754165984,13.74181412,22.247989912,17.012351568,201.48238760000004,155.5920156,178.53720120000003,195.79581712000004,94.034572496,144.9151892,0.18,0.17500000000000002,19,1,15,4,4,4,24,17,19,38,3,5,4,24,17,19,30,7
138,64.0,-68.0,0.4364194787039988,77.746128368,67.464808252,72.60546392,29.756030456,11.33894266,20.54748634,18.417087044,204.20061420000002,154.17063008,179.18561784,189.29421544000002,82.141555468,135.71788264,0.276,0.45,12,6,1,5,3,4,10,3,5,49,5,3,4,10,3,5,46,18
74,62.0,-74.0,0.923153545816649,86.26073923733335,76.11901761333334,81.18987843333333,31.467261338666667,17.112772442666667,24.290015805333333,14.354488030666667,216.31643468000004,174.73678696,195.52660934666665,200.19430657333334,115.643957484,157.91913404,0.114,0.35000000000000003,11,3,29,23,23,23,32,31,31,22,23,25,24,32,31,31,19,14
364,54.0,-46.0,0.48670255731859197,85.23587532799999,76.22306796000001,80.7294671,29.068717020000005,11.69903372,20.38387522,17.369683572,217.68724016000002,168.5168464,193.10203692000002,185.09119956,81.7554417,133.42331864,0.27,1.1,7,17,8,21,23,22,3,5,3,41,24,19,21,3,3,3,45,44
386,56.0,-44.0,0.8973053066533837,92.2452481,82.46878894,87.35701689999999,30.49693745,15.98636183,23.24164971,14.510576190000002,225.72355350000004,186.0695578,205.8965585,194.2290375,108.88378638999998,151.55641490000002,0.138,0.375,8,18,28,37,37,37,21,26,25,23,35,35,35,21,26,25,23,15
156,58.0,-66.0,0.4432312716596907,79.583594,69.102638,74.34311199999999,29.5770216,11.4985332,20.537777199999997,18.078488800000002,207.02105,156.06906,181.54506199999997,188.152896,81.82112080000002,134.987008,0.294,1.1500000000000001,9,7,2,8,6,7,8,4,5,47,9,6,7,7,3,4,49,46
336,40.0,-48.0,0.4575192189186712,90.08955293714286,78.38990480000001,84.23972798857143,28.088533645714286,10.919811445714284,19.504172658285714,17.168721259428573,225.52276090285716,172.01516341714284,198.76896816000001,178.92906984,78.25158358857142,128.59033678171429,0.28800000000000003,1.1500000000000001,1,16,4,32,28,30,1,1,1,40,35,22,27,1,1,1,48,46
185,74.0,-64.0,0.8278507091652745,83.79917108999999,74.20076118,78.99996766999999,31.361529475,16.144641115,23.753084629999996,15.21688856,212.50724649999998,170.35719285000002,191.4322199,199.62214389999997,109.3480055,154.48507519999998,0.138,0.375,17,8,26,17,18,18,31,27,28,27,17,21,19,31,27,28,23,15
418,78.0,-42.0,0.6107615016791051,78.33042361,69.88403534399998,74.107230164,30.711288787999997,13.83971158,22.275500177999998,16.871577454,205.57739248,160.60999827999999,183.09369235999998,195.68478196,94.49606831999999,145.09042902000002,0.198,0.225,19,19,16,6,8,7,24,17,19,37,7,11,9,24,17,19,33,9
346,60.0,-48.0,0.7115780726425525,86.89130839999999,77.53148604,82.2114026,30.186660079999996,14.37736542,22.28201294,15.8092951,217.8182802,174.4707612,196.144521,192.227777,98.42001816,145.3238936,0.18,0.375,10,16,21,24,26,25,16,20,19,31,25,24,24,16,20,19,30,15
54,64.0,-76.0,0.8431445620592224,84.43574376400001,74.48230796000001,79.45902950800001,31.262035203999996,16.412120084,23.837077276000002,14.849915824,213.79342056000002,170.93383183999998,192.363627,198.79405064000002,111.49424312,155.14415072,0.162,1.2000000000000002,12,2,26,19,19,19,30,28,29,25,19,21,20,30,28,29,27,48
