index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
284,62.0,-54.0,0.9551033430594984,89.341905944,79.442813984,84.392360032,31.244759728,16.956586024,24.10067316,14.288173200000001,220.78788695999998,181.14650727999998,200.96719672,198.94545408,114.626926592,156.78619376,0.096,0.2,11,13,30,30,30,30,30,30,30,21,28,30,29,30,30,30,16,8
157,60.0,-66.0,0.48390025774948564,79.81103232,69.965408,74.8882204,29.7881716,12.072618480000001,20.93039528,17.71555304,205.9794144,157.9344588,181.9569408,189.57811880000003,84.86177079999999,137.2199484,0.24,0.375,10,7,8,8,8,8,10,8,8,45,7,8,7,10,8,8,40,15
54,64.0,-76.0,0.4346282431199022,77.09086972,66.2791644,71.685016816,29.8462688,11.427796360000002,20.63703232,18.418472096000002,202.95439055999998,151.79887848,177.3766272,189.83915431999998,83.10751780000001,136.47333792,0.276,0.325,12,2,1,4,2,3,11,3,6,49,4,2,3,11,5,7,46,13
231,40.0,-58.0,0.6652337239939257,88.91863995733333,78.06135225999999,83.48999581333334,29.454130765333332,13.947865243999999,21.700998476,15.506266256,218.45126370666665,173.44403454666667,195.94764542666667,187.53697982666665,95.86943799999999,141.7032116,0.17400000000000002,0.275,1,11,19,29,27,28,6,18,15,29,25,23,24,7,18,15,29,11
349,66.0,-48.0,0.7154738503022576,84.952743785,75.97745251,80.46509707333333,30.50000322333333,14.547501851666667,22.523752403333333,15.952500898333334,215.94736923333335,172.03035323333333,193.98885723333333,194.17359513333332,99.47415782333334,146.82387756666668,0.198,0.875,13,16,21,20,22,21,21,20,21,32,22,22,22,21,20,21,33,35
221,62.0,-60.0,0.721480170257336,84.602531072,74.80009264,79.70131208000001,30.595003184,14.840716596,22.717860408,15.754286464,213.71040168000002,169.89510792,191.80275264000002,194.63162712,101.66736248000001,148.14949328,0.192,1.075,11,10,21,19,20,19,22,22,22,30,19,20,20,22,22,22,32,43
272,80.0,-56.0,0.9511645104759898,85.33228736000001,76.17675576,80.75452033600001,31.794184512000005,17.099121592,24.446652920000002,14.69506404,216.10812063999998,176.37671016000002,196.24241383999998,202.40324704,115.60473288000001,159.00398751999998,0.132,0.75,20,12,30,21,23,22,36,31,32,24,22,26,25,36,31,32,22,30
213,46.0,-60.0,0.45238241596473383,83.421344,71.886052,77.653698,28.682571199999998,10.936053399999999,19.8093106,17.746516,214.233792,163.091056,188.662428,182.83084399999998,81.85506999999998,132.34295,0.3,0.025,3,10,3,16,13,15,2,1,1,45,20,13,16,2,3,2,50,1
434,68.0,-40.0,0.8038025393341315,86.4924419,77.94656090000001,82.21950345999998,30.72139966,15.2056714,22.96353582,15.51572844,220.0486227,177.2775052,198.66306450000002,195.66969670000003,103.50903179999999,149.5893698,0.228,1.25,14,20,25,24,27,25,24,23,23,29,27,27,27,24,23,23,38,50
108,46.0,-70.0,0.5428775055945172,83.25879873,72.04012424,77.64946046,29.531673057999996,12.976050959999998,21.253861636,16.555622416000002,211.45475732,161.05125978,186.25301098,187.93130858,89.48564431999999,138.70847898,0.222,0.925,3,5,13,16,13,15,7,13,11,35,15,11,13,7,13,11,37,37
87,46.0,-72.0,0.519706345972681,82.679011,71.22240106,76.95071012,29.4674029,12.676050960000001,21.071726920000003,16.79135178,210.9047478,159.43397520000002,185.1693658,187.52669860000003,87.90429383999998,137.71549039999996,0.228,0.875,3,4,11,15,11,13,7,12,10,37,14,9,12,6,12,9,38,35
204,70.0,-62.0,0.45480740668081865,76.821873792,67.5795807,72.20072744000001,29.993896667999998,11.610102034,20.80200026,18.383794316,203.38997084,154.58757516,178.98877568,190.85350344,82.82882871999999,136.84117032,0.28200000000000003,1.1500000000000001,15,9,3,3,4,4,13,4,7,49,4,4,4,13,4,8,47,46
326,62.0,-50.0,0.9840870769568226,90.98445648,81.42513788000001,86.20479678800001,31.184293036,16.889323935999997,24.036807932000002,14.29496932,224.65976148000001,186.08805952,205.37390968,198.41461248000002,114.907749808,156.66118136,0.14400000000000002,1.175,11,15,31,34,35,34,29,30,30,21,33,35,34,29,30,30,24,47
172,48.0,-64.0,0.7380747263911872,86.30551820000002,75.86561111600001,81.08556138,30.334272008,15.098253172,22.716262648,15.236019326000001,213.5509604,171.07033927999998,192.31065208,193.17009788000001,102.55977754000001,147.86493808,0.114,0.07500000000000001,4,8,22,23,22,23,18,23,22,27,19,21,20,18,22,22,19,3
236,50.0,-58.0,0.4943100764314564,83.648341216,73.73928616,78.69381695999999,29.250512416,11.998573392,20.624542696,17.251939448,212.08101951999998,163.90201007999997,187.9915128,186.18682976000002,83.91651337600001,135.05167167999997,0.24,0.525,5,11,9,17,17,17,5,7,5,40,16,14,15,5,6,4,40,21
99,70.0,-72.0,0.8431980062417246,84.157613344,73.67321528,78.91541416,31.374441472,16.532825152,23.953633496,14.841615848,210.83481768000001,169.08559336000002,189.96020728000002,199.83322239999998,111.40380832,155.61851336,0.06,0.025,15,4,26,18,17,18,31,28,29,25,14,19,18,32,28,29,10,1
428,56.0,-40.0,0.6316642892954625,85.742555192,76.18106399999999,80.96180953999999,29.796771315999997,13.587558364,21.692165539999998,16.209212688,213.11495708,170.85291768000002,191.98394104,189.94523384000001,93.594600708,141.76992108000002,0.17400000000000002,0.0,8,20,17,22,23,22,10,16,15,33,18,21,20,11,16,15,29,1
212,44.0,-60.0,0.46059670989382,84.82980900000001,73.049862,78.9398408,28.8264394,11.4787658,20.1526026,17.347673999999998,215.78308199999998,162.488078,189.13558,183.52263,81.445148,132.483892,0.276,0.8250000000000001,2,10,4,20,16,18,2,4,2,41,22,13,17,2,3,2,46,33
361,48.0,-46.0,0.6553814939069516,90.48032295999998,80.76569656000001,85.62301135999999,29.31631112,13.41602104,21.36616656,15.9002902,224.0158072,178.9047684,201.46028439999998,186.60594759999998,93.0275772,139.8167596,0.228,1.25,4,17,19,33,33,33,5,15,12,31,33,28,30,5,16,13,38,50
170,44.0,-64.0,0.5267305059450392,84.8363644,73.54410964,79.1902346,29.25280703,12.47870677,20.86575682,16.774100320000002,213.3520347,163.7721389,188.5620947,186.21281670000002,87.04653932,136.62967880000002,0.21,0.25,2,8,12,20,17,18,5,11,8,37,18,14,16,5,11,7,35,10
422,44.0,-40.0,0.6827561905337733,94.24952768666667,83.97715844666666,89.11334038666666,28.902889672666667,12.973774986666665,20.938332361333334,15.929114130666665,233.272149,185.15168050666668,209.21191186666664,184.12266212666668,90.57855986133332,137.3506152,0.234,0.775,2,20,20,42,41,42,2,13,9,31,44,34,38,3,14,8,39,31
271,78.0,-56.0,0.6431389823345597,79.94918225,70.50000428,75.2245942,30.70938559,14.26265073,22.486018469999998,16.4467351,203.85523619999998,161.3233353,182.5892856,195.64319189999998,97.56269631999999,146.60294389999999,0.126,0.0,19,12,18,8,10,9,24,19,20,35,5,12,8,24,19,20,21,1
385,54.0,-44.0,0.9796074977365248,94.555484224,84.669003672,89.61224652000001,30.644588415999998,16.574164312,23.609376167999997,14.070424207999999,229.71598552,191.42928696,210.5726412,195.10188872,112.938748952,154.02032264,0.14400000000000002,0.8500000000000001,7,18,31,43,43,43,23,29,27,20,40,39,40,23,29,28,24,34
163,72.0,-66.0,0.4756477220628048,76.82185794666667,67.51729637066667,72.16957790400001,30.197299328,12.180245733333333,21.188772682666666,18.017053426666667,202.40837325333334,153.66882026666667,178.03859672,192.22163954666667,85.12361857066666,138.67262888,0.264,1.1,16,7,7,3,4,3,16,9,11,47,3,3,3,16,8,11,44,44
327,64.0,-50.0,0.9953291789618817,90.54914271999999,80.82857816,85.68886223999999,31.32054472,17.172236520000002,24.246390480000002,14.148308586666666,223.38076653333334,184.6282832,204.00452439999998,199.3989256,116.22703383999999,157.81297573333333,0.108,0.375,12,15,32,33,33,33,31,31,31,20,32,33,33,31,31,31,18,15
383,50.0,-44.0,0.5696943418454223,88.84347344,79.60336175999998,84.223419456,29.058176063999994,12.470849312,20.764512223999997,16.587326351999998,222.6592096,175.61202351999998,199.1356128,185.0299344,86.7598804,135.89491199999998,0.252,1.2000000000000002,5,18,14,29,31,30,3,11,7,35,31,25,28,3,11,6,42,48
119,68.0,-70.0,0.967549257114557,86.64112964,76.94062991733334,81.79087950666667,31.701824297333335,17.387424764000002,24.544624428000002,14.314399258666668,217.78342745333333,177.48988872,197.63665796,201.6109576,117.78729226666667,159.69912383999997,0.138,1.1500000000000001,14,5,31,24,24,24,35,32,33,21,25,27,26,34,32,33,23,46
209,80.0,-62.0,0.8718445332574176,83.87049528,74.2981796,79.084335424,31.589134896000004,16.649409344,24.119272408000004,14.939725624000001,212.1862508,171.05951808000003,191.622884,201.1488548,112.28270112000001,156.71577775999998,0.096,0.125,20,9,27,17,19,18,33,29,30,25,16,21,19,34,29,30,16,5
62,80.0,-76.0,0.5959954115457902,77.65259828,68.19248832,72.92254272,30.876299200000005,14.031072640000001,22.45368572,16.84522624,201.8508984,156.0305252,178.94072359999998,196.59638280000001,95.6688104,146.13260359999998,0.18,0.25,20,2,16,5,5,5,26,18,20,37,3,5,4,26,18,20,30,10
