index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
398,80.0,-44.0,0.5748821251965122,76.75340512,68.39325536,72.57332832,30.663981592,13.419565316,22.041773472,17.244417136,202.32062472,158.01969144,180.17015704,195.36430952,92.13922679999999,143.75176552,0.20400000000000001,0.15000000000000002,20,18,15,3,5,4,23,15,17,40,3,8,5,24,15,18,34,6
250,78.0,-58.0,0.4791793752408484,74.899888526,66.483273684,70.69158057199999,30.17644706,11.907791426000001,21.042119938,18.26865579,198.82898738,154.58201886,176.70550776,192.2874717,84.82023572800001,138.55385436,0.258,0.025,19,11,7,1,2,2,15,7,10,49,1,4,2,16,7,10,43,1
301,54.0,-52.0,0.6480062941235984,86.24478683999999,76.67725542000001,81.46102012,29.84943472,13.861101900000001,21.855268529999996,15.988333080000002,214.59297660000001,171.43340530000003,193.01319390000003,190.11522400000004,94.89883902,142.50702780000003,0.162,0.125,7,14,18,23,24,23,11,17,16,32,20,22,21,11,17,16,27,5
324,58.0,-50.0,0.5687628266926951,84.54034906666666,75.27896734400001,79.90965805333333,29.705579117333336,12.900049594666667,21.302814754666667,16.805529472000003,215.03768858666666,168.02851536000003,191.53309952,189.09920634666668,89.13331426666667,139.11626448,0.24,1.1500000000000001,9,15,14,19,21,20,9,13,12,37,21,18,19,9,13,11,40,46
345,58.0,-48.0,0.561598051977924,84.58473208,75.61028445333332,80.09750786666667,29.541969165333335,12.647469706666666,21.094719597333338,16.894499093333334,214.49349469333333,169.12994514666667,191.81171714666667,188.16390250666666,87.82000267733333,137.99195034666667,0.216,0.225,9,16,14,19,22,20,7,12,10,37,20,19,20,8,12,10,36,9
314,80.0,-52.0,0.5810550694510189,77.15183336000001,68.54479283199998,72.84831420799999,30.726531800000004,13.623977395999997,22.175255168,17.102553928000003,202.70735064000002,157.34449296,180.02592047999997,195.75281424000002,93.23295968,144.49288648,0.20400000000000001,0.30000000000000004,20,14,15,4,5,4,24,16,18,39,4,7,5,24,16,18,34,12
252,40.0,-56.0,0.4722994702042995,86.922053492,75.12353470000001,81.02279428,28.332423673999998,11.043783247999999,19.688103161999997,17.288640700000002,218.13530201999998,168.50343112,193.31936904,180.67285149999998,81.87678361799999,131.27481814,0.246,0.025,1,12,6,24,20,22,1,1,1,41,25,19,21,1,3,1,41,1
72,58.0,-74.0,0.5625216386476887,80.80862544,70.51437638,75.66150024,30.13033485,13.412778509999999,21.77155747,16.71755693,207.2882829,158.98829990000002,183.1382942,191.7038887,92.03466019999999,141.8692732,0.222,1.25,9,3,14,10,10,10,15,15,16,36,9,9,9,15,15,15,37,50
324,58.0,-50.0,0.5549433081695343,84.27314927466665,75.05385121333335,79.66349845333335,29.651186178666666,12.742030684,21.196608397333335,16.909155413333334,214.57956506666665,167.43621261333334,191.00789664,188.77297458666666,88.10250098666668,138.43773944,0.24,0.9500000000000001,9,15,13,18,20,19,9,12,11,38,20,18,19,9,12,10,40,38
393,70.0,-44.0,0.5958975720811837,81.03133079999999,72.607477,76.8194016,30.266890399999998,13.4245243,21.845707400000002,16.842367000000003,210.78771999999998,164.658724,187.723222,192.832968,92.12900400000001,142.48098600000003,0.3,0.375,15,18,16,11,15,13,17,16,16,37,14,15,15,17,15,16,50,15
