index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
377,80.0,-46.0,0.549724567239547,75.85229136,67.563291968,71.70779032000002,30.654407656,13.163143455999998,21.908775935999998,17.491264592000004,201.45768776000003,155.92708872,178.69238472,195.30244408,90.48440632,142.89342431999998,0.228,0.4,20,17,13,2,4,3,23,14,17,43,3,5,4,23,14,17,38,16
8,56.0,-80.0,0.637411611335977,81.69320040000001,71.33205828,76.51262879999999,30.40175278,14.360174039999999,22.380963639999997,16.04157903,207.77187020000002,161.6833088,184.72759,193.4626824,97.85651042,145.6595962,0.17400000000000002,0.375,8,1,18,12,12,12,19,20,20,32,10,12,11,19,19,20,29,15
31,60.0,-78.0,0.6186689132518971,81.0478568,70.879916,75.963884,30.4348484,14.14698348,22.29091528,16.287864560000003,207.181682,160.6164784,183.89908759999997,193.65186119999998,96.55820336000001,145.1050368,0.192,0.625,10,1,17,11,11,11,20,19,19,34,9,11,10,20,18,19,32,25
254,44.0,-56.0,0.9981818776476661,93.577656656,82.91261756,88.24513646400001,30.694833604000003,17.013241144000002,23.854037660000003,13.681591886,227.81836548,188.36038828,208.08938044,195.31819588,116.04747315200001,155.68283204,0.138,0.925,2,12,32,40,38,39,24,30,29,17,38,37,37,23,31,29,23,37
307,66.0,-52.0,0.8757839637638126,87.667977504,78.29343163600001,82.98070329,31.054019919,16.087221383,23.570620809,14.966798791,219.5030488,178.93288934000003,199.21797304,197.59862979000002,109.637248854,153.61793584000003,0.162,1.0250000000000001,13,14,27,26,28,27,28,27,27,26,27,28,28,28,27,27,27,41
339,46.0,-48.0,0.7936957321825502,92.71076872400002,82.545537172,87.62815266800001,29.755327178,14.833613814,22.294470332000003,14.921713345,226.35444774,184.56727154,205.46085718,189.34889454,102.42757448,145.88823428,0.192,1.1500000000000001,3,16,24,38,38,38,10,21,19,25,36,33,34,10,22,20,32,46
316,42.0,-50.0,0.8256124915078011,92.795930136,82.29845297600001,87.54719072,29.878117988,15.328360511999998,22.603239444000003,14.5497571,224.35674356,184.09394096,204.22534660000002,190.29036656,104.87665943599998,147.58351211999997,0.138,0.225,1,15,25,38,37,38,11,23,21,23,33,33,33,12,24,21,23,9
361,48.0,-46.0,0.4688653897310898,87.46269764,77.72175800000001,82.59222679999999,28.503937960000002,11.04788804,19.77591312,17.456050440000002,221.13127640000002,171.9710132,196.5511488,181.503298,79.33260695999999,130.4179496,0.264,0.25,4,17,6,26,26,26,1,1,1,42,29,22,25,1,1,1,44,10
403,48.0,-42.0,0.7261728974258144,92.70475513454545,82.94556116909091,87.82515924945453,29.393640400727268,13.754301327090907,21.573970872727276,15.63933946690909,229.04522432,184.07644162181816,206.56083153090907,187.18829593818182,95.20761388363636,141.19795760218182,0.216,0.9,4,19,22,38,39,38,6,17,14,30,39,33,35,6,18,15,36,36
59,74.0,-76.0,0.48180303215668185,76.219799596,66.586079208,71.402938508,30.365677048,12.391150975999999,21.378414480000004,17.9745263,200.68516496,151.89818775999998,176.29167932000001,193.25882608,86.49312644,139.87597535999998,0.246,0.7250000000000001,17,2,8,3,2,2,19,10,13,47,2,2,2,18,10,13,41,29
