index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
311,74.0,-52.0,0.631207892111239,79.972795104,71.28304627199999,75.627919592,30.658823956,13.94721038,22.303016852,16.71161386,208.25093192,162.52997183999997,185.39044583999998,195.26212163999998,95.35601968,145.30906528,0.216,0.925,17,14,17,8,11,10,23,18,19,36,11,13,12,23,18,19,36,37
99,70.0,-72.0,0.4836833573653949,77.298413912,67.55139498400001,72.42490416000001,30.243008347999996,12.377858656,21.310432824,17.865149488,202.71984963999998,153.44378776,178.081823,192.44019576,86.20694572,139.32356844,0.252,1.2000000000000002,15,4,8,4,4,4,17,10,12,46,4,3,3,16,10,12,42,48
269,74.0,-56.0,0.5162363916367927,77.564431497,69.10574545,73.33508953200001,30.167107055,12.468102101500001,21.317605062000005,17.699005717,203.07552063,158.01611259999999,180.54581682,192.17471311,87.16103024,139.66787207,0.222,0.1,17,12,11,4,6,5,15,11,12,44,4,8,6,16,11,12,37,4
94,60.0,-72.0,0.7113677498789923,83.2119776,73.0984742,78.1552286,30.67733216,15.043029659999998,22.860180399999997,15.63430322,210.82333699999998,166.1444632,188.48389759999998,195.1669968,102.5077142,148.8373584,0.17400000000000002,0.625,10,4,21,16,16,16,23,22,23,30,14,17,16,23,22,23,29,25
371,68.0,-46.0,0.881841471023851,87.98864323999999,78.8050182,83.39683056,31.02320959,16.14404895,23.583629580000004,14.87916014,220.17720939999998,179.78886970000002,199.98303959999998,197.5273042,109.6458557,153.5865753,0.14400000000000002,0.5,14,17,28,27,29,28,28,27,27,25,28,29,28,28,27,27,24,20
70,54.0,-74.0,0.5115567545566189,80.46257564,70.0481665,75.25536892,29.798661084000003,12.557018039999999,21.177839492,17.241643096,206.03704596,157.83755692,181.9373004,189.65116032,87.62107575600001,138.6361154,0.216,0.275,7,3,10,9,9,9,10,11,11,40,8,8,7,10,12,11,36,11
272,80.0,-56.0,0.4662540602544427,73.5715888,65.197176,69.384389,30.370283999999998,11.987539,21.178912,18.3827456,197.262808,151.52434000000002,174.39358000000001,193.467236,84.31705000000001,138.89213999999998,0.3,0.9,20,12,5,1,1,1,19,7,11,49,1,1,1,19,6,11,50,36
10,60.0,-80.0,0.6569031534309484,81.55052080000002,71.3465084,76.44850880000001,30.58709916,14.612365480000001,22.599732000000003,15.97473278,207.62334200000004,162.057756,184.84055560000002,194.6370012,99.42178176,147.02939120000002,0.168,0.35000000000000003,10,1,19,12,12,12,22,21,21,32,10,12,11,22,20,21,28,14
294,40.0,-52.0,0.7850833152210872,93.04934358333335,82.09279444666667,87.57106976000001,29.555388066666666,14.774671656666666,22.16502969,14.780716686666665,227.24255273333335,183.01857053333333,205.13055833333334,188.1021283,102.08743158666667,145.0947786,0.192,1.125,1,14,24,39,36,38,7,21,18,24,37,32,34,7,22,19,32,45
75,64.0,-74.0,0.5491821668324548,79.609976112,69.628472288,74.61922504,30.294980407999997,13.270684008,21.782832631999998,17.024297128,205.19581088,157.48465864,181.34023335999998,192.78339544,91.132859568,141.9581252,0.216,0.7250000000000001,12,3,13,8,8,8,17,15,16,38,6,7,7,17,15,15,36,29
117,64.0,-70.0,0.46679404025985627,78.22045304,68.19489539199999,73.20766992,29.925403592000002,11.917457679999998,20.921431032,18.007945455999998,203.98593728,154.93667712,179.46130344,190.41378,84.39062041599999,137.40219888000001,0.252,0.45,12,5,5,5,5,5,12,7,8,47,5,4,4,12,7,9,42,18
