index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
415,72.0,-42.0,0.7545391296187896,83.81857361,75.38653798266668,79.60255729466667,30.81221124066667,14.976126754333334,22.894168712666666,15.836084205333336,215.45703537333333,172.17042748,193.81373050666667,196.22915762666668,101.99989872500001,149.11452898,0.198,1.1500000000000001,16,19,23,17,21,19,25,22,23,31,21,22,22,25,22,23,33,46
352,72.0,-48.0,0.7554177634020621,83.63526732000001,74.93537888,79.285321608,30.873613514666662,15.019464178666665,22.946538343999997,15.854148610666666,214.29278648,171.06080832,192.67679605333333,196.58690504,102.36931633866666,149.47810962666665,0.192,1.05,16,16,23,17,20,19,26,22,23,31,20,21,21,26,22,23,32,42
222,64.0,-60.0,0.425389054797434,78.06339814399999,68.422115984,73.24275830399999,29.484180792,10.846721736000001,20.165450544000002,18.63745884,205.50225576000003,156.80421135999998,181.15323296,187.68002952,80.29228496,133.98615552,0.294,0.2,12,10,1,5,5,5,7,1,2,50,7,6,6,7,2,3,49,8
104,80.0,-72.0,0.55138327835211,76.7229262,67.51424320000001,72.11858495999999,30.663550559999997,13.32920928,21.99637956,17.334341959999996,200.32388680000003,154.69838959999998,177.511134,195.26574399999998,91.83250547999998,143.5491236,0.192,0.125,20,4,13,3,4,3,23,15,17,41,2,4,3,23,15,17,32,5
158,62.0,-66.0,0.5419410080115021,80.6702852,71.239125248,75.954706912,29.960800788,12.773550292,21.367175872,17.187249863999998,205.62287808000002,160.98471124000002,183.30379476000002,190.7636184,89.09911570000003,139.9313704,0.186,0.025,11,7,13,10,11,11,12,12,12,40,7,11,9,13,13,13,31,1
15,70.0,-80.0,0.7024336883444697,81.1598352,71.2423432,76.2010868,31.005564,15.19069496,23.098130320000003,15.814868759999998,207.32455720000002,162.756498,185.0405264,197.30617519999998,103.0239564,150.1650684,0.156,0.325,15,1,21,11,11,11,27,23,24,31,9,13,11,27,23,24,26,13
182,68.0,-64.0,0.5925575413142556,80.57533719999998,71.10758502,75.84146078,30.41750244,13.685682660000001,22.05159286,16.731819759999997,206.5730366,161.04912760000002,183.8110818,193.6666748,93.64302146,143.65485119999997,0.186,0.25,14,8,16,10,11,10,20,17,18,36,8,11,10,20,16,17,31,10
3,46.0,-80.0,0.44679208855421604,79.86005320000001,67.60171400000002,73.730884,29.149215,11.4783668,20.313790599999997,17.6708482,208.731886,153.73764000000003,181.23476,185.656216,85.05338099999999,135.354802,0.3,0.17500000000000002,3,1,2,8,4,6,4,4,3,44,11,3,6,4,8,5,50,7
349,66.0,-48.0,0.9320170400122852,89.31859408666666,79.92533920666668,84.62196554666667,31.133681866666667,16.559363060000003,23.846521900000003,14.574319286666668,222.02188366666664,182.59320386666667,202.30754233333334,198.17919700000002,112.49056346666666,155.33488459999998,0.138,0.625,13,16,29,30,31,31,29,29,29,23,30,31,31,29,29,29,23,25
335,80.0,-50.0,0.6610795872374668,78.6136189,70.06863200000001,74.34112239999999,30.98647464,14.40558412,22.696029760000002,16.5808898,205.90205580000003,161.309766,183.605912,197.3734876,98.1920724,147.7827812,0.21,1.0250000000000001,20,15,19,6,9,7,27,20,22,35,7,12,9,27,20,22,35,41
295,42.0,-52.0,0.453051199541838,87.205178,75.61597939999999,81.410583,28.1671488,10.6347266,19.400938,17.532422,220.03045200000003,169.691424,194.86093800000003,179.52045,79.477418,129.49893400000002,0.3,0.15000000000000002,1,14,3,25,22,23,1,1,1,43,27,20,23,1,1,1,50,6
