index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
229,78.0,-60.0,0.5490404086156065,76.93690763999999,68.1174653,72.52718536,30.609079219999998,13.30771596,21.95839754,17.30136238,202.30709560000003,155.5353628,178.92123500000002,194.9862688,91.19567156,143.0909618,0.222,0.625,19,10,13,4,5,4,22,15,17,41,3,5,4,23,15,17,37,25
221,62.0,-60.0,0.45113846426042703,79.34535742999999,69.67971908,74.51253418,29.60028939,11.423768500000001,20.51202875,18.17652175,206.7866323,158.0633335,182.4249845,188.3725232,81.8132473,135.09287719999998,0.27,0.5,11,10,3,7,8,7,8,3,4,48,9,8,8,8,3,5,45,20
38,74.0,-78.0,0.8567118184822917,83.394379128,73.653557536,78.5239676,31.580116508000003,16.639835838000003,24.109975808,14.940280584,212.08595788000002,169.84873876,190.96735188000002,200.88258258000002,112.650555984,156.76657616,0.15,0.8500000000000001,17,1,27,16,17,17,33,29,30,25,16,20,19,33,29,30,25,34
287,68.0,-54.0,0.4973116409253313,79.179122432,70.523081096,74.85110428,29.931809973999997,12.226263524,21.079037355999997,17.705546757999997,206.81087014,159.3378168,183.07434297999998,190.62258200000002,85.19870979999999,137.91064450000002,0.246,0.47500000000000003,14,13,9,7,10,8,12,9,10,44,9,9,9,12,8,9,41,19
438,76.0,-40.0,0.815514529743864,83.99032348,75.43982559999999,79.71507406399999,31.130739751999997,15.675202608,23.402970464,15.455537631999999,215.33795512,173.33413576,194.33604728000003,198.30285568,106.22657168,152.26471432000002,0.168,0.65,18,20,25,18,21,19,29,25,26,29,21,23,22,29,25,26,28,26
284,62.0,-54.0,0.4494380689523211,79.84003,70.837894,75.33896039999999,29.33152,11.033567600000001,20.182543199999998,18.2979534,208.415966,161.290024,184.85298999999998,186.795546,80.5176786,133.65661799999998,0.28800000000000003,0.15000000000000002,11,13,3,8,10,9,5,1,2,49,11,12,11,5,2,3,48,6
47,50.0,-76.0,0.6811874479134026,83.66428207999999,72.87808664,78.27118109599999,30.26530484,14.703470344,22.484387335999998,15.56183484,211.97225695999998,165.06972584,188.52099303999998,192.52752352,100.47141856,146.4994716,0.192,1.075,5,2,20,17,15,16,17,21,20,29,16,16,16,16,21,20,32,43
77,68.0,-74.0,0.4752572849981932,77.343136728,67.457710216,72.400424384,30.135965816000002,12.160066846000001,21.148016623999993,17.975898807999997,202.41443376,153.50292348,177.95868107999996,191.76077679999997,85.569177572,138.66498112,0.246,0.47500000000000003,14,3,7,4,3,4,15,9,10,47,3,3,3,15,9,11,41,19
289,72.0,-54.0,0.9530961443583799,87.3998586,78.05723964799999,82.728550016,31.535058368,16.970281856,24.252670007999996,14.564776431999999,219.10871672,179.66616368,199.3874456,200.6964384,115.01880604,157.85762063999996,0.132,0.7000000000000001,16,13,30,26,27,26,33,30,31,23,26,29,28,33,30,31,22,28
122,74.0,-70.0,0.4852521007983167,76.4189188,67.00096,71.70994,30.324084799999998,12.395463,21.3597744,17.9286206,201.328674,152.828576,177.07861599999998,193.042392,86.43164279999999,139.73702,0.3,0.775,17,5,8,3,3,3,18,10,12,46,3,2,2,18,10,12,50,31
135,58.0,-68.0,0.48368512468448027,80.03562802,69.7929844,74.91430465999998,29.764193300000006,12.15460984,20.959401019999998,17.609583939999997,206.6844518,157.2577834,181.971114,189.400529,85.1499564,137.2752434,0.246,0.75,9,6,8,9,8,8,10,9,9,44,8,7,7,10,8,8,41,30
66,46.0,-74.0,0.5460156536476286,82.705612392,71.703644432,77.2046292,29.643909512,12.902254912,21.273081992,16.741654527999998,208.79733696,161.02176200000002,184.9095524,188.67583312,89.7929196,139.23437384000002,0.18,0.07500000000000001,3,3,13,15,12,14,8,13,12,36,11,11,11,8,14,12,30,3
43,42.0,-76.0,0.49993838572217186,82.69920566,70.4440173,76.57161312000001,29.25205765,12.450193069999997,20.85112557,16.80186476,212.26451459999998,157.7898017,185.02715669999998,186.18642999999997,86.77748331999999,136.4819591,0.234,1.0,1,2,10,15,9,12,5,11,8,37,17,8,11,5,11,7,39,40
314,80.0,-52.0,0.5432594208264829,76.66098695733334,68.26529096666668,72.46313741333333,30.433758552,12.902439152666668,21.66809867466667,17.531319336,200.63286256,157.37457411999998,179.00371617333334,193.88844393333335,89.59628844,141.74236645333335,0.198,0.025,20,14,13,3,5,4,20,13,15,43,2,7,4,20,13,15,33,1
381,46.0,-44.0,0.5085583157908199,89.71132508436364,79.58955383636363,84.65043706836363,28.50338208618182,11.481769126181817,19.99257594109091,17.021612730545453,224.75852019272727,175.28561775272726,200.02206639636364,181.5365238690909,81.53962194036363,131.53807215999998,0.252,0.30000000000000004,3,18,10,31,30,31,1,4,2,38,34,25,28,1,3,1,42,12
66,46.0,-74.0,0.48247438922839164,81.89355,70.0991716,75.9963588,29.3433812,12.1735402,20.7584608,17.1698398,210.332492,157.14004,183.73627,186.741766,85.278502,136.01012799999998,0.294,0.875,3,3,8,13,9,11,5,9,7,40,14,7,10,5,8,6,49,35
335,80.0,-50.0,0.5701770419279608,76.32418494,67.91207643999999,72.1181324,30.7604085,13.53062988,22.1455184,17.22977857,202.3769298,156.00547319999998,179.19119799999999,195.9829222,92.4819002,144.23240619999999,0.234,1.1,20,15,14,3,4,3,24,16,18,40,3,5,4,25,16,18,39,44
32,62.0,-78.0,0.7107974066374826,82.31957548,72.23970096,77.27963536,30.79296232,15.17330344,22.983132400000002,15.619659160000001,209.7025428,164.5969136,187.1497248,195.86831360000002,103.27888440000001,149.5736,0.18,0.875,11,1,21,14,14,14,25,23,24,30,13,15,14,25,23,23,30,35
308,68.0,-52.0,0.6242731961202902,81.91764319999999,72.473920816,77.19578032,30.32196466,13.834022416,22.077993488,16.487941848,206.89587152000001,164.30965075999998,185.60275788,193.18936467999998,95.02263996,144.10599552000002,0.138,0.0,14,14,17,13,14,14,18,17,18,35,9,15,12,18,17,18,23,1
63,40.0,-74.0,0.9728484193342783,89.580597,78.17587080000001,83.87823100000001,30.903465320000002,17.43112856,24.167297599999998,13.47233632,223.4570544,179.68608479999997,201.5715696,196.56824760000003,118.1410668,157.35465960000002,0.14400000000000002,1.25,1,3,31,31,27,29,26,32,31,15,32,29,30,26,32,31,24,50
