index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
323,56.0,-50.0,0.4451493670686696,82.54965619999999,73.48614260000001,78.01789876,28.96921504,10.852571819999998,19.910893099999996,18.116643359999998,213.4060652,165.28693680000003,189.34649499999998,184.42404259999998,78.82134860000001,131.6226968,0.28200000000000003,0.375,8,15,2,14,17,16,3,1,1,48,18,16,17,3,1,1,47,15
320,50.0,-50.0,0.6908914260710338,87.87491168,78.2602586,83.06758402,29.83122884,14.03935604,21.93529208,15.791872499999998,216.7180656,174.64831719999998,195.68319000000002,190.05170099999998,96.4464718,143.2490806,0.14400000000000002,0.05,5,15,20,27,27,27,11,18,17,31,23,24,24,11,18,17,24,2
395,74.0,-44.0,0.8548476255900926,85.33299745066667,76.65311417066667,80.99305599466666,31.17454632933333,15.879772414666665,23.527158870666668,15.294774394666666,217.19373990666668,176.06328012,196.62850982666666,198.51807044000003,107.86476825866666,153.19142052,0.168,0.925,17,18,27,21,24,22,29,26,27,28,24,26,25,29,26,27,28,37
23,44.0,-78.0,0.456887048255024,81.08454420000001,68.538094,74.81132020000001,29.1318564,11.725395599999999,20.4286266,17.4064598,210.48454000000004,154.92379599999998,182.704166,185.41765999999998,84.5054728,134.96157200000002,0.276,0.7000000000000001,2,1,4,11,5,8,4,5,4,42,14,4,8,4,7,4,46,28
17,74.0,-80.0,0.8468294192547179,83.48724122666667,73.41081102666666,78.44902402666668,31.519866476,16.636034669333334,24.077950819999998,14.883831116,210.88973984,168.71373656000003,189.80173842666667,200.63814152000003,112.068027128,156.35308494666668,0.09,0.1,17,1,26,17,16,17,33,29,30,25,14,19,17,33,28,30,15,4
241,60.0,-58.0,0.8133102484422358,87.00709952,77.09903928,82.05306664,30.766894776,15.632918671999999,23.199906767999998,15.133976608000001,217.4234864,175.57936039999998,196.50141752000002,195.71625632,106.89864752,151.3074536,0.168,0.8500000000000001,10,11,25,25,25,25,25,25,25,27,24,25,25,24,25,25,28,34
234,46.0,-58.0,0.9430591103709166,91.763160488,81.22363236,86.49339752,30.649132799999997,16.629025336,23.639079600000002,14.020107320000001,224.81027855999997,184.42404352,204.61716503999997,194.99827351999994,113.56714704000001,154.28271048,0.14400000000000002,0.8250000000000001,3,11,30,36,34,35,23,29,28,19,34,33,33,23,29,28,24,33
239,56.0,-58.0,0.9785211823795126,90.43610783999999,80.358236425,85.3971738,31.168630765,17.07048132,24.11955606,14.09814935,223.01110830000002,183.4272391,203.21917079999997,198.3068058,115.95657866999998,157.13169415000002,0.126,0.625,8,11,31,33,32,32,29,31,30,20,31,32,32,29,31,30,21,25
252,40.0,-56.0,0.9577369381814596,86.16664728,75.21189728,80.6892696,31.662188080000004,17.49683988,24.57951384,14.165348560000002,214.34521519999998,173.50671719999997,193.9259728,201.8479704,117.69902087999999,159.7734924,0.012,0.0,1,12,30,23,21,22,34,32,33,20,20,23,22,35,32,33,2,1
343,54.0,-48.0,0.605798894647398,86.37457052,77.19387936,81.78422184,29.573093080000003,13.284009280000001,21.428551199999998,16.289084400000004,215.48540280000003,171.7837264,193.6345632,188.38977640000002,91.27773368000001,139.833758,0.18,0.125,7,16,16,23,25,24,8,15,13,34,21,22,22,8,15,13,30,5
