index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
136,60.0,-68.0,0.849417676841082,86.03986192,75.94730099200001,80.99358224,31.073253384,16.260602064,23.666927543999996,14.8126526,215.71589160000002,173.53669839999998,194.62629248,197.6660248,110.523408848,154.0947148,0.14400000000000002,0.55,10,6,26,22,22,22,28,27,28,25,22,23,23,28,27,28,24,22
197,56.0,-62.0,0.49494344683100144,81.49765140000001,71.59286826,76.545258316,29.63064602,12.225614413999999,20.928130004000003,17.405031684,209.07468204,160.25406375999998,184.66437151999997,188.57760087999998,85.091692016,136.83464872,0.246,0.925,8,9,9,12,12,12,8,9,8,42,12,10,11,8,8,8,41,37
302,56.0,-52.0,0.8491779550476829,89.82796689999999,79.91065490000001,84.869310722,30.562011664,15.677066255999998,23.11953862,14.884945962,222.09456136,181.36276468,201.72866172,194.41510296,107.52447092999999,150.96979222000002,0.17400000000000002,1.2000000000000002,8,14,26,31,31,31,22,25,24,25,30,30,30,21,25,25,29,48
312,76.0,-52.0,0.47438114780192897,75.42313964,67.20691876000001,71.3150322,30.16573168,11.972013192,21.068872296,18.193718736,201.05882632,154.77518432,177.91700144,192.17679103999998,84.102526576,138.13965752000001,0.264,0.42500000000000004,18,14,6,2,3,2,15,7,10,48,2,4,3,16,6,10,44,17
229,78.0,-60.0,0.48172825497064475,75.02237784,66.3546168,70.6884972,30.337165640000002,12.211394559999999,21.27427964,18.125770959999997,199.35419040000002,152.98110079999998,176.16764519999998,193.24211960000002,85.5782064,139.4101684,0.264,0.5,19,10,8,1,2,2,18,9,12,48,1,2,2,18,9,12,44,20
199,60.0,-62.0,0.4791687385326147,80.22444382,70.56226812,75.3933536,29.68439639,11.90852963,20.79646243,17.77586658,207.036916,159.1999204,183.1184179,188.9299947,83.98975421999998,136.4598759,0.246,0.375,10,9,7,9,10,9,9,7,7,45,9,9,9,9,6,7,41,15
93,58.0,-72.0,0.9998742937890774,88.16622672,78.02933976,83.09778628799998,31.567114976,17.682034144,24.624574512,13.8850808,220.08692480000002,179.36867272,199.72780111999998,200.77726352,119.5607742,160.16901384,0.12,0.7000000000000001,9,4,32,27,27,27,33,33,33,18,28,29,28,33,33,33,20,28
275,44.0,-54.0,0.6198152757989501,88.650831848,78.00289132,83.32685943999999,29.278211579999997,13.339561016000001,21.308886280000003,15.938650483999998,220.35302312,172.76166991999997,196.55734676000003,186.31118268,92.40688698000001,139.35903768,0.222,1.075,2,13,17,28,27,28,5,15,12,31,28,23,25,5,16,12,37,43
380,44.0,-44.0,0.4755017664440305,90.18151472,79.79299528,84.98725519999999,28.28425104,11.20115812,19.74270484,17.08309352,226.00543199999998,174.5714148,200.28842400000002,180.14480199999997,79.351568,129.74817960000001,0.3,0.875,2,18,7,32,31,31,1,2,1,39,35,24,29,1,1,1,50,35
170,44.0,-64.0,0.49939958685327623,84.44427274,72.66268654999999,78.55347692000001,29.10378667,12.18067083,20.64222867,16.92311599,214.74407920000002,161.83300680000002,188.28854130000002,185.2529257,85.16515246,135.2090376,0.246,1.125,2,8,9,19,15,17,4,9,6,38,20,12,16,4,8,5,41,45
81,76.0,-74.0,0.46423392128406715,75.113532624,65.63519099200002,70.374359432,30.266910748000004,11.945555120000002,21.106232420000005,18.321355796000002,198.987929,151.2251508,175.1065408,192.6878424,85.23774874399999,138.96280228,0.258,0.1,18,3,5,2,1,1,17,7,10,49,1,1,1,17,8,11,43,4
78,70.0,-74.0,0.5854207430332301,79.32204394,69.62238752,74.472212992,30.571232908,13.756833638,22.164033279999995,16.814399244,204.33889631999998,158.24807864,181.29349707999998,194.60133731999997,94.08691719999999,144.34412792,0.186,0.275,15,3,15,7,8,7,22,17,18,37,5,8,7,22,17,18,31,11
109,48.0,-70.0,0.6937009754277936,84.84589127999999,74.36435020799999,79.6051224,30.234784408,14.737625992000002,22.486204872,15.497158768,211.90166736,167.73662960000001,189.81914656000004,192.45751936,100.35409931200002,146.40581024,0.14400000000000002,0.17500000000000002,4,5,20,20,19,19,16,21,20,29,16,18,17,16,21,20,24,7
392,68.0,-44.0,0.6250511230370437,82.71108660000002,74.0179586,78.36452232399999,30.217229048,13.69437392,21.95580226,16.52285548,212.249811,167.27558412000002,189.76269992,192.5239602,93.686367416,143.10516696000002,0.21,0.2,14,18,17,15,18,16,16,17,17,35,17,18,17,16,16,17,35,8
21,40.0,-78.0,0.4800175090972367,81.88939936,69.45535888,75.67237875200001,29.077212256000003,11.915075412,20.49614408,17.162137295999997,211.15284736,157.13928912,184.1460644,185.18672712,86.2912916,135.73901096,0.228,0.07500000000000001,1,1,7,13,7,10,3,7,4,40,15,7,10,4,10,6,38,3
370,66.0,-46.0,0.9035434767245415,89.0639192,79.74204734,84.40298579599998,31.001059767999998,16.296816996,23.648938432,14.704242436000001,221.61080476,181.7017682,201.65628792,197.3801194,110.68504361999999,154.03257836,0.138,0.47500000000000003,13,17,28,29,31,30,27,27,28,24,30,31,30,27,27,28,23,19
88,48.0,-72.0,0.48223034260146974,81.73693259199999,70.2699264,76.003428912,29.401126031999997,12.139354615999999,20.770240031999997,17.26177016,209.73714904000002,157.54879664,183.642976,187.10164808000002,85.07892987199999,136.09028304,0.252,0.8500000000000001,4,4,8,12,9,11,6,9,7,40,13,7,9,6,8,6,42,34
251,80.0,-58.0,0.7500351276179975,81.66604,71.54089616,76.6034742,31.115795860000002,15.57703456,23.346414519999996,15.53876142,206.3530738,164.43513259999997,185.3941046,198.2751286,105.56489489999998,151.9200088,0.078,0.0,20,11,22,12,12,12,29,25,26,29,8,15,12,29,24,26,13,1
237,52.0,-58.0,0.8214651123970436,86.486132056,75.87899512,81.182563496,30.869950096000004,16.010718136,23.440333799999998,14.859231904,213.78506296,172.53271848,193.15889472,196.65673832,108.248550064,152.452646,0.07200000000000001,0.025,6,11,25,24,22,23,26,26,26,25,19,23,21,26,26,26,12,1
416,74.0,-42.0,0.997935798393366,88.77279534,79.993818976,84.38330704,31.505423043999997,17.086282964,24.295853052000002,14.419139866000002,222.56043796,184.18926496,203.3748486,200.62856768,115.58807194,158.1083182,0.138,1.075,17,19,32,29,31,30,33,31,31,22,31,33,32,33,31,31,23,43
346,60.0,-48.0,0.5495414333464897,83.82529169,74.86857883600001,79.3469374,29.66785051,12.690646854,21.179248516,16.977204116000003,214.29658558,167.18819414,190.74239344,188.93165726,87.61146348599999,138.27156358000002,0.234,0.6000000000000001,10,16,13,17,20,19,9,12,11,38,20,18,18,9,12,10,39,24
244,66.0,-58.0,0.4605993078899612,78.517183608,69.45904215200001,73.988113488,29.696060072,11.491669384,20.59386404,18.204390687999997,205.43516304,158.28045184,181.85781024000002,189.0787504,82.42965968000001,135.75420024,0.264,0.2,13,11,4,6,7,6,9,4,5,48,7,8,7,9,4,6,44,8
204,70.0,-62.0,0.7280413651755511,82.84701236000001,73.30694324000001,78.07697989599998,30.919302864000002,15.11706501,23.018183448000002,15.802237964000001,210.98134163999998,167.31337856,189.1473618,196.7785796,102.98726524,149.88292159999997,0.17400000000000002,0.6000000000000001,15,9,22,15,16,16,26,23,24,31,15,18,17,26,23,24,29,24
337,42.0,-48.0,0.5827089556109206,90.62145545171428,80.03853483328572,85.32999397799999,28.731870851857146,12.444852901857141,20.58836205357143,16.287017988714286,222.99343039714284,176.98272092714285,199.98807854714286,183.02598535285716,87.6632664457143,135.3446270942857,0.222,0.30000000000000004,1,16,15,33,32,32,2,11,5,34,31,26,28,2,12,5,37,12
269,74.0,-56.0,0.4988473674350259,76.91367784799999,68.315312124,72.614497048,30.250500019999997,12.470303603999998,21.360401464,17.78019614,203.25658596,155.56189627999998,179.40924252000002,192.68984308,86.41068784,139.55027051999997,0.252,0.775,17,12,9,4,5,4,17,11,12,45,4,5,4,17,10,12,42,31
267,70.0,-56.0,0.4456142026566998,76.83683976,68.10618656,72.47151328,29.829233328,11.374038127999999,20.601636016,18.455196056000002,203.83663192,155.96520184000002,179.90091288000002,189.92569287999999,81.42042692,135.67306391999998,0.28800000000000003,0.5750000000000001,15,12,2,3,4,4,11,3,5,50,5,5,5,11,3,5,48,23
398,80.0,-44.0,0.9281547658236582,85.585225776,76.511342216,81.04828528000002,31.601678436,16.89240076,24.247040024,14.709277604000002,216.24406208,176.24992819999997,196.24699492000002,201.30957940000002,113.82314923999999,157.56636064,0.10200000000000001,0.2,20,18,29,21,24,23,34,30,31,24,22,26,25,34,30,31,17,8
31,60.0,-78.0,0.6108849506235724,80.922433568,70.757251728,75.83984240000001,30.409521192,14.053799680000001,22.231660224000002,16.355721256000002,206.90596096000002,160.276602,183.59128056,193.49826072000002,95.96135608,144.72980352000002,0.192,0.5750000000000001,10,1,16,11,10,10,19,18,19,34,9,10,9,19,18,19,32,23
152,50.0,-66.0,0.4602169860977955,81.83229200000001,70.78748,76.30988500000001,29.302387999999997,11.7288708,20.515629799999996,17.5735158,210.343054,158.3572,184.35012199999997,186.461226,82.642862,134.552038,0.264,1.175,5,7,4,13,10,11,5,5,4,43,14,8,10,5,4,4,44,47
108,46.0,-70.0,0.8820826923487206,88.16184296,77.343966,82.75290050400001,30.716553152,16.494424296000002,23.605488464,14.222129752,219.84153144,176.42861911999998,198.13506672,195.37513479999998,112.404718944,153.88993064,0.156,1.05,3,5,28,27,25,26,24,28,27,21,27,26,27,24,29,27,26,42
204,70.0,-62.0,0.4249683361824008,75.97769840000001,66.761390928,71.36954208,29.814461727999998,11.076417511999999,20.445439848,18.738044072,202.15220072,153.80249072,177.97734007999998,189.73797231999998,80.761752912,135.2498684,0.3,0.42500000000000004,15,9,1,2,2,2,11,2,4,50,3,3,3,10,2,5,50,17
415,72.0,-42.0,0.8381410785770352,85.95699897333331,77.21749629666667,81.58724572999999,31.016156696666666,15.772281114999998,23.394218466666665,15.243875401666667,218.06561111666667,176.57041526666666,197.31801531666665,197.53938276666665,107.04474286666667,152.29206144999998,0.162,0.625,16,19,26,22,25,24,27,25,26,27,25,26,26,28,25,26,27,25
306,64.0,-52.0,0.4540299837956512,79.67087660000001,70.90253,75.286705,29.564563800000002,11.449335600000001,20.506949400000003,18.115227800000003,208.7152,159.79341800000003,184.25430599999999,188.214418,80.99207,134.60325,0.28200000000000003,0.8,12,14,3,8,11,9,8,3,4,48,11,10,10,8,2,4,47,32
199,60.0,-62.0,0.5788194015574977,82.280393316,72.78401120000001,77.53220284,29.978097931999997,13.2270145,21.602555616,16.751083912000002,207.47879208,163.80355896,185.64117195999998,190.91469031999998,91.41618633600001,141.16544020000003,0.162,0.025,10,9,15,14,15,14,13,15,14,36,9,14,12,13,15,14,27,1
67,48.0,-74.0,0.6564312407744218,83.74524122399998,73.12666652000001,78.43595096000001,30.140302136,14.407926583999998,22.274114607999998,15.732375472000001,210.65151416,164.98390272,187.81770992000003,191.82061663999997,98.29473860800002,145.05767216,0.168,0.325,4,3,19,17,16,17,15,20,19,30,14,15,15,15,20,19,28,13
253,42.0,-56.0,0.4658362666143745,86.56781878000001,74.85279098000001,80.71030737400001,28.582542106000005,11.346285625,19.964414386,17.236256944,218.37834488000001,165.99580038000002,192.18706872,182.0146541,81.023752016,131.51919984,0.258,0.55,1,12,5,24,20,22,1,3,2,40,25,16,20,1,2,1,43,22
270,76.0,-56.0,0.5419468205840899,77.22477584800001,68.55209916,72.88843663999998,30.51157868,13.161288704,21.836434248,17.350290647999998,203.64317040000003,156.19272783999998,179.91795575999998,194.36156648,90.227560576,142.2945636,0.24,1.225,18,12,13,4,5,5,21,14,16,41,5,6,5,21,14,16,40,49
