index,endo,epi,volume,longitudinal_distance_epi,longitudinal_distance_endo,longitudinal_distance,radial_distance_epi,radial_distance_endo,radial_distance,wall_thickness,global_longitudinal_length_epi,global_longitudinal_length_endo,global_longitudinal_length,global_circumferential_length_epi,global_circumferential_length_endo,global_circumferential_length,gamma,pressure,endo-b,epi-b,volume-b,longitudinal_distance_epi-b,longitudinal_distance_endo-b,longitudinal_distance-b,radial_distance_epi-b,radial_distance_endo-b,radial_distance-b,wall_thickness-b,global_longitudinal_length_epi-b,global_longitudinal_length_endo-b,global_longitudinal_length-b,global_circumferential_length_epi-b,global_circumferential_length_endo-b,global_circumferential_length-b,gamma-b,pressure-b
135,58.0,-68.0,0.5062460615031875,80.39948043199999,70.401508928,75.400495424,29.844565560000003,12.462692191999999,21.153629151999997,17.381873784,206.5347044,158.48908288,182.51189248,189.94702272,86.788701648,138.36786776000002,0.228,0.45,9,6,10,9,9,9,11,11,11,42,8,8,8,11,11,10,38,18
255,46.0,-56.0,0.6830017474428398,86.898636016,76.67487078,81.78675319999999,29.939138708,14.349967595999999,22.144553932,15.589171224000001,213.83986296,171.53191352,192.6858878,190.74183127999999,97.87489202400002,144.30835756,0.126,0.05,3,12,20,24,24,24,12,19,18,29,19,22,21,12,19,18,21,2
12,64.0,-80.0,0.8950152463721062,84.89938088800001,74.94374375199999,79.92155676000002,31.470141416000004,16.974290436,24.222216412,14.495850540000001,214.86554504000003,172.40777196000002,193.63665516000003,200.11334712000004,114.94426488,157.52880811999998,0.15,1.1500000000000001,12,1,28,20,20,20,32,30,31,22,20,22,22,32,30,31,25,46
197,56.0,-62.0,0.9739042302900981,89.63374882000001,79.58684388,84.61029864,31.225207760000004,17.12413812,24.17467262,14.10107039,222.1138262,182.14657919999996,202.1302044,198.597451,116.49979009999998,157.548624,0.138,1.0,8,9,31,31,30,31,30,31,31,20,30,31,31,29,31,31,23,40
180,64.0,-64.0,0.8991831441436998,86.79025564133335,76.93671874133334,81.86348734933335,31.289362556,16.610908881333334,23.950135636000002,14.678454450000002,217.53596208,176.60899022666666,197.07247712,199.00214594666667,113.021404104,156.01177682666668,0.15,0.9750000000000001,12,8,28,24,24,24,30,29,29,24,24,26,25,30,29,29,25,39
320,50.0,-50.0,0.840350580719725,90.92168129999999,80.96147715999999,85.9415765,30.293473369999994,15.481333074999998,22.88740322,14.812140019999998,222.9304851,181.77880349999998,202.3546455,192.8803266,105.5802985,149.2303114,0.15,0.4,5,15,26,34,34,34,17,24,23,25,31,31,31,17,24,23,25,16
244,66.0,-58.0,0.8788626036189935,86.879633034,77.12711911599999,82.003376616,31.188044306000002,16.379718511,23.783880938000003,14.808325621999998,217.18322926000002,176.2412434,196.71223864,198.5116033,111.05906884,154.78533865999998,0.126,0.325,13,11,27,24,25,25,29,28,28,25,24,26,25,29,28,28,21,13
16,72.0,-80.0,0.4250764558328989,75.14121158,64.711956232,69.92658347999999,30.107655559999998,11.438973279999999,20.773314176,18.668681896000002,199.7845934,148.75944328,174.27201423999998,191.47782152,83.03286299999999,137.25534772,0.28200000000000003,0.65,16,1,1,2,1,1,14,3,7,50,2,1,1,14,5,8,47,26
53,62.0,-76.0,0.48792961283907127,78.69840908,68.438832416,73.56862398399998,30.035978776000004,12.405497504,21.22073804,17.630481344,204.23749175999998,154.67780263999998,179.45764984,191.10083695999998,86.38247824,138.74165552,0.24,0.8250000000000001,11,2,8,6,5,6,13,10,11,44,5,4,4,13,10,11,40,33
150,46.0,-66.0,0.9274069750037668,89.43629028000001,78.83004544,84.1331692,30.898852719999997,16.838067879999997,23.86846028,14.060785280000001,220.48774840000002,179.32210840000002,199.90492999999998,196.6556448,114.11519000000001,155.3854124,0.108,0.25,3,7,29,30,29,30,26,30,29,20,28,29,28,26,30,29,18,10
121,72.0,-70.0,0.5565172426638736,78.44585872,68.94596171999999,73.69590713600002,30.517722872,13.376398695999999,21.947060872,17.141323575999998,203.886054,156.75593200000003,180.32099072,194.27320672000002,91.80621270399999,143.03970992,0.216,0.65,16,5,14,6,6,6,21,15,17,39,5,6,5,21,15,17,36,26
263,62.0,-56.0,0.967320883379525,89.51785506866665,79.72562235533334,84.62173895800001,31.28588684433334,16.929472207333333,24.107679296999997,14.356414219333335,222.03627592,182.52107079,202.27867616,199.04102594333335,115.01839364666665,157.02970637333334,0.138,0.9,11,12,31,30,31,31,30,30,30,22,30,31,31,30,30,30,23,36
234,46.0,-58.0,0.4765150026484993,84.88771679999999,73.76819780000001,79.32795855999998,28.94592998,11.66322118,20.3045752,17.2827092,215.32249059999998,163.98081580000002,189.65165019999998,184.25970539999997,82.42607828,133.342891,0.252,0.625,3,11,7,20,17,19,3,5,3,41,21,14,17,3,4,3,42,25
69,52.0,-74.0,0.6308496286600628,82.75935979999998,72.37192208,77.56563932,30.189490319999997,14.142221379999999,22.165855999999998,16.04726884,208.8952492,163.32892800000002,186.112088,192.15171599999996,96.5654296,144.3585756,0.168,0.25,6,3,17,15,14,14,16,19,18,32,11,14,13,16,18,18,28,10
222,64.0,-60.0,0.6042112997414506,82.0319612,72.48654334400001,77.25924998400001,30.291359936,13.70485528,21.998108048000002,16.586505464000002,209.45420088000003,163.58114383999998,186.51767272,192.81677752000002,93.8741958,143.34548704000002,0.20400000000000001,0.5750000000000001,12,10,16,13,14,14,17,17,17,35,12,14,13,17,17,17,34,23
357,40.0,-46.0,0.6877560216347964,93.59460569357142,82.72299303685716,88.15880020285715,28.901306964285713,13.355891801857144,21.12859941357143,15.545415323142857,227.94612687714286,183.80371443999996,205.8749227857143,184.09873513714288,93.90649632114285,139.00261184571428,0.21,0.45,1,17,20,40,38,39,2,15,10,29,38,32,35,3,17,11,35,18
282,58.0,-54.0,0.8693213265739652,89.000108908,79.054691356,84.02740044000001,30.793911469999998,16.058913552,23.426412622,14.734997228,220.06462788000002,179.29608944,199.68035793999996,196.02699052,109.17660089,152.60179396,0.132,0.325,9,13,27,29,29,29,25,26,26,24,27,28,28,25,26,26,22,13
210,40.0,-60.0,0.717023887663627,87.4971944,76.9737583,82.2354749,29.986100959999998,14.70507616,22.34558844,15.281024539999999,214.6587304,172.6248492,193.6417914,191.02520859999998,100.19418019999999,145.6096972,0.114,0.05,1,10,21,26,25,25,13,21,20,27,20,23,22,13,21,19,19,2
208,78.0,-62.0,0.4997270249768986,75.539997568,66.70410176,71.12204952,30.451043040000002,12.594490440000001,21.522766416000003,17.856552248,200.30164136000002,152.9557084,176.62867616,193.95426216000004,87.35746295999999,140.65586496,0.27,1.05,19,9,9,2,2,2,20,11,14,46,2,2,2,20,11,14,45,42
323,56.0,-50.0,0.6082236246179761,85.88274828799999,76.50365121733334,81.19320012666667,29.714089419333334,13.238363378,21.476226823333334,16.475725862666668,216.40126340666666,170.95759751333333,193.67943752000002,189.14863423999998,91.53392006666665,140.34127846666667,0.222,0.7250000000000001,8,15,16,22,24,23,9,15,13,35,23,21,22,9,15,13,37,29
