,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
15,9.785303700482473e-05,6.806436431361362e-05,0.0049292477779090405,0.008250112645328045,9.138304449152201e-05,6.232213490875438e-05,0.004680924583226442,0.007894436828792095,4.8999995e-05
16,9.441112342756242e-05,6.599452171940356e-05,0.004843217320740223,0.008123701438307762,8.842956594889984e-05,6.0559945268323645e-05,0.004584827460348606,0.0077820271253585815,3.4299996e-05
17,9.224496898241341e-05,6.487535574706271e-05,0.004801199305802584,0.008054523728787899,8.606065239291638e-05,5.916539885220118e-05,0.004541614558547735,0.007691904902458191,3.4299996e-05
18,9.002695151139051e-05,6.361818668665364e-05,0.004756865091621876,0.007976100780069828,8.396663179155439e-05,5.807344496133737e-05,0.004488424398005009,0.007620593532919884,3.4299996e-05
19,8.767699910094962e-05,6.202778604347259e-05,0.004693703725934029,0.007875772193074226,8.221629104809836e-05,5.686220174538903e-05,0.004447739105671644,0.007540702819824219,2.4009996e-05
20,8.63960522110574e-05,6.133418355602771e-05,0.004661355633288622,0.007831614464521408,8.089401671895757e-05,5.617173155769706e-05,0.004430872388184071,0.007494780234992504,2.4009996e-05
21,8.502525452058762e-05,6.054331606719643e-05,0.004633298143744469,0.00778095843270421,7.952596206450835e-05,5.536893877433613e-05,0.004392166156321764,0.007441030815243721,2.4009996e-05
22,8.369750867132097e-05,5.969408812234178e-05,0.004592969082295895,0.007726194802671671,7.836788427084684e-05,5.4598713177256286e-05,0.004365584347397089,0.007389094214886427,1.6806996e-05
23,8.254880958702415e-05,5.892193075851537e-05,0.004570890683680773,0.007676062174141407,7.75555454310961e-05,5.4189345974009484e-05,0.004348505288362503,0.007361341267824173,1.6806996e-05
24,8.181414159480482e-05,5.8556375734042376e-05,0.004553811624646187,0.0076522137969732285,7.666808232897893e-05,5.360583963920362e-05,0.004326181951910257,0.007321600802242756,1.6806996e-05
25,8.063896530074999e-05,5.7663535699248314e-05,0.004523369017988443,0.007593650836497545,7.591000758111477e-05,5.309998960001394e-05,0.004308063071221113,0.007286973763257265,1.1764898e-05
26,8.023079135455191e-05,5.74977821088396e-05,0.004506134428083897,0.0075827292166650295,7.522854139097035e-05,5.266176594886929e-05,0.004287211690098047,0.0072568426840007305,1.1764898e-05
27,8.000389789231122e-05,5.7499040849506855e-05,0.004499497823417187,0.00758281210437417,7.475411257473752e-05,5.2414543461054564e-05,0.004278405569493771,0.007239788770675659,1.1764898e-05
28,7.901245407992974e-05,5.6687542382860556e-05,0.004477565176784992,0.007529112976044416,7.416316657327116e-05,5.196818892727606e-05,0.004266074858605862,0.007208896800875664,8.235428e-06
29,7.868112879805267e-05,5.651715400745161e-05,0.004464059602469206,0.007517789024859667,7.377012661891058e-05,5.171872180653736e-05,0.004258717410266399,0.007191572804003954,8.235428e-06
30,7.8233249951154e-05,5.622678145300597e-05,0.004457468166947365,0.007498451974242926,7.341722812270746e-05,5.1514805818442255e-05,0.004251100122928619,0.007177381310611963,8.235428e-06
31,7.787586946506053e-05,5.599905853159726e-05,0.00444640452042222,0.007483251858502626,7.305746112251654e-05,5.1245548092992976e-05,0.004241080954670906,0.007158599328249693,5.7648e-06
32,7.76006345404312e-05,5.5825312301749364e-05,0.004436874762177467,0.007471633609384298,7.279351848410442e-05,5.106204480398446e-05,0.0042436448857188225,0.007145770825445652,5.7648e-06
33,7.728107448201627e-05,5.560528370551765e-05,0.004429580178111792,0.007456894963979721,7.254478259710595e-05,5.09275050717406e-05,0.004233537241816521,0.007136350963264704,5.7648e-06
34,7.71043123677373e-05,5.5517550208605826e-05,0.004422490950673819,0.007451009936630726,7.231004565255716e-05,5.07653494423721e-05,0.004225611686706543,0.007124980445951223,4.03536e-06
35,7.689002814004198e-05,5.537610923056491e-05,0.004418193828314543,0.007441512309014797,7.213423668872565e-05,5.0658603868214414e-05,0.004220402333885431,0.007117485627532005,4.03536e-06
36,7.639111572643742e-05,5.4944903240539134e-05,0.0044079250656068325,0.007412482984364033,7.196824299171567e-05,5.057188172941096e-05,0.0042180935852229595,0.007111391052603722,4.03536e-06
37,7.648122846148908e-05,5.509400580194779e-05,0.0044071972370147705,0.007422533351927996,7.181634282460436e-05,5.0469141569919884e-05,0.004209926351904869,0.007104163523763418,2.8247518e-06
38,7.614571950398386e-05,5.480760592035949e-05,0.004399110563099384,0.007403215859085321,7.16720096534118e-05,5.03569062857423e-05,0.004209143575280905,0.007096259854733944,2.8247518e-06
39,7.615106733283028e-05,5.4856787755852565e-05,0.004400535952299833,0.0074065369553864,7.158255175454542e-05,5.0321832532063127e-05,0.004201917909085751,0.0070937881246209145,2.8247518e-06
40,7.617369556101039e-05,5.49196993233636e-05,0.004397259093821049,0.007410782389342785,7.149551674956456e-05,5.0261853175470605e-05,0.004206205252557993,0.007089559454470873,1.9773263e-06
41,7.634263602085412e-05,5.512321149581112e-05,0.004398770164698362,0.007424500770866871,7.140009984141216e-05,5.020910612074658e-05,0.0041970680467784405,0.007085838355123997,1.9773263e-06
