,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
0,1430.6702880859375,1427.7838134765625,19.729900360107422,37.786067962646484,213.51759338378906,210.26419067382812,9.244708061218262,14.500487327575684,1e-04
1,68.23992919921875,65.1805648803711,4.483151435852051,8.073448181152344,6.877496242523193,3.9525530338287354,1.3755649328231812,1.988102912902832,1e-04
2,6.225800037384033,3.3547909259796143,1.163783311843872,1.8316082954406738,4.273365020751953,1.466192603111267,0.8029789924621582,1.2108638286590576,1e-04
3,4.684785842895508,1.9649897813796997,0.831728458404541,1.4017796516418457,3.462374448776245,0.8355578184127808,0.5940499901771545,0.9140888452529907,1e-04
4,3.9876163005828857,1.4531065225601196,0.6850128173828125,1.2054485082626343,3.0227863788604736,0.5965413451194763,0.4880827069282532,0.772360622882843,1e-04
5,3.5070037841796875,1.1815605163574219,0.6031093597412109,1.0869954824447632,2.678762674331665,0.4669828414916992,0.4198172688484192,0.6833614110946655,1e-04
6,3.1167490482330322,1.0115017890930176,0.5490725040435791,1.0057348012924194,2.3699536323547363,0.37961214780807495,0.37079164385795593,0.6161267161369324,1e-04
7,2.763113498687744,0.8761314749717712,0.5071701407432556,0.9360191822052002,2.097137689590454,0.31791451573371887,0.331832617521286,0.5638390183448792,1e-04
8,2.4657483100891113,0.7799992561340332,0.47985872626304626,0.8831756711006165,1.8979614973068237,0.29934361577033997,0.32110992074012756,0.5471228957176208,1e-04
9,2.1988251209259033,0.6875868439674377,0.4480220675468445,0.8292086720466614,1.668580412864685,0.23867404460906982,0.2783675789833069,0.4885428249835968,1e-04
10,1.9731731414794922,0.6137034296989441,0.4238094389438629,0.7833919525146484,1.5319221019744873,0.23827776312828064,0.2817303240299225,0.48813703656196594,1e-04
11,1.7747130393981934,0.5477637648582458,0.4018764793872833,0.7401103973388672,1.3653593063354492,0.1943410187959671,0.2560868561267853,0.4408411979675293,1e-04
12,1.5948079824447632,0.4791940748691559,0.3782367408275604,0.6922383308410645,1.2106733322143555,0.14602026343345642,0.21828433871269226,0.38212594389915466,1e-04
13,1.4443868398666382,0.4221420884132385,0.3573056757450104,0.6497246026992798,1.102371335029602,0.12340454757213593,0.20374958217144012,0.35128986835479736,1e-04
14,1.3107500076293945,0.36919108033180237,0.33499398827552795,0.6076111197471619,1.003475308418274,0.10054638981819153,0.18777304887771606,0.31709054112434387,1e-04
15,1.2020021677017212,0.33049076795578003,0.3181321322917938,0.5748830437660217,0.9275088906288147,0.08729927986860275,0.17898915708065033,0.29546457529067993,1e-04
16,1.1023081541061401,0.28997111320495605,0.2979295551776886,0.538489580154419,0.8799853920936584,0.09339796751737595,0.19079841673374176,0.3056108355522156,1e-04
17,1.0157538652420044,0.2561510503292084,0.2813906967639923,0.5061134099960327,0.7980132699012756,0.0632239282131195,0.15253384411334991,0.25144368410110474,1e-04
18,0.9442684650421143,0.23177355527877808,0.26782914996147156,0.4814285635948181,0.7518212199211121,0.06188555806875229,0.15667398273944855,0.2487681359052658,1e-04
19,0.8790985941886902,0.20788268744945526,0.2542145550251007,0.45594143867492676,0.7093722224235535,0.057969704270362854,0.15174488723278046,0.24076901376247406,1e-04
20,0.8238879442214966,0.18867088854312897,0.2415737360715866,0.4343627691268921,0.6946729421615601,0.07829587906599045,0.18821264803409576,0.2798140347003937,1e-04
21,0.7745611667633057,0.1719350814819336,0.23113690316677094,0.4146505296230316,0.6695219874382019,0.08451888710260391,0.19848734140396118,0.29072147607803345,1e-04
22,0.7311660051345825,0.15793712437152863,0.22217601537704468,0.3974129557609558,0.634641170501709,0.07702360302209854,0.18969722092151642,0.2775312662124634,1e-04
23,0.6947293877601624,0.14761419594287872,0.21548405289649963,0.3842058479785919,0.6368616223335266,0.10428109765052795,0.2266530692577362,0.3229258954524994,1e-04
24,0.6589877009391785,0.13507460057735443,0.20682889223098755,0.36752498149871826,0.6119995713233948,0.10136186331510544,0.2248968482017517,0.31837376952171326,1e-04
25,0.6257153749465942,0.12315971404314041,0.1967599093914032,0.3509410619735718,0.5745970606803894,0.08464512974023819,0.20446090400218964,0.29093822836875916,1e-04
26,0.5991032123565674,0.11702461540699005,0.1934724599123001,0.34208860993385315,0.5409488677978516,0.07012290507555008,0.1841849684715271,0.26480725407600403,1e-04
27,0.5740957856178284,0.11011350899934769,0.18773996829986572,0.33183348178863525,0.4986031651496887,0.044090572744607925,0.13904404640197754,0.2099774330854416,1e-04
28,0.5483150482177734,0.10112719237804413,0.1785285323858261,0.3180050849914551,0.5173920392990112,0.0803128108382225,0.20314763486385345,0.2833951413631439,1e-04
29,0.5281894207000732,0.0969463437795639,0.17698420584201813,0.31136202812194824,0.46272170543670654,0.03972743824124336,0.13355714082717896,0.19931738078594208,1e-04
30,0.5070712566375732,0.09007447212934494,0.1703309714794159,0.3001241087913513,0.4421928822994232,0.03271716460585594,0.11996283382177353,0.1808788776397705,1e-04
31,0.4914458990097046,0.08770394325256348,0.16927672922611237,0.2961485683917999,0.43615052103996277,0.03939439728856087,0.1345980316400528,0.1984802484512329,1e-04
32,0.47274500131607056,0.08121081441640854,0.16271112859249115,0.28497493267059326,0.5092983245849609,0.12594012916088104,0.2614971399307251,0.35488030314445496,1e-04
33,0.4555441737174988,0.07550964504480362,0.1559549868106842,0.27479031682014465,0.4841902256011963,0.11191307008266449,0.2512966990470886,0.33453407883644104,1e-04
34,0.4447779953479767,0.07578852027654648,0.15775014460086823,0.27529704570770264,0.38723015785217285,0.023627597838640213,0.09960398823022842,0.1537127047777176,1e-04
35,0.4280591905117035,0.0692569762468338,0.14993053674697876,0.26316726207733154,0.4276638329029083,0.07545758783817291,0.1990687996149063,0.27469533681869507,1e-04
36,0.41723349690437317,0.06830598413944244,0.15097814798355103,0.26135414838790894,0.37964969873428345,0.03617179021239281,0.12918972969055176,0.19018881022930145,1e-04
37,0.404979407787323,0.06503850221633911,0.14678306877613068,0.2550264596939087,0.3688083291053772,0.03395669907331467,0.12542025744915009,0.18427351117134094,1e-04
38,0.39173242449760437,0.06028567999601364,0.14085270464420319,0.24553140997886658,0.34833618998527527,0.02143620327115059,0.09586933255195618,0.14641109108924866,1e-04
39,0.3834168016910553,0.06030740961432457,0.14187462627887726,0.24557562172412872,0.34891629219055176,0.03048735484480858,0.11858606338500977,0.17460626363754272,1e-04
40,0.37150657176971436,0.056233000010252,0.1363900601863861,0.2371349185705185,0.3319202959537506,0.020447634160518646,0.09188935905694962,0.1429952085018158,1e-04
41,0.3629862666130066,0.055233754217624664,0.13601627945899963,0.23501865565776825,0.3378089666366577,0.034447021782398224,0.12762340903282166,0.18559907376766205,1e-04
42,0.35410794615745544,0.05344037339091301,0.13467763364315033,0.23117180168628693,0.32612934708595276,0.029498444870114326,0.11705072969198227,0.17175108194351196,1e-04
43,0.34528255462646484,0.051228977739810944,0.13154460489749908,0.2263382226228714,0.3220182955265045,0.03191560134291649,0.12335260212421417,0.1786493957042694,1e-04
44,0.33768704533576965,0.049979399889707565,0.1301155835390091,0.22356069087982178,0.3176965117454529,0.03377572074532509,0.1269419640302658,0.1837816834449768,1e-04
45,0.3306279182434082,0.04885150492191315,0.1285606324672699,0.22102370858192444,0.309108167886734,0.030861059203743935,0.12164459377527237,0.17567317187786102,1e-04
46,0.3236965835094452,0.047576650977134705,0.12626031041145325,0.21812067925930023,0.3072427213191986,0.034613728523254395,0.12947571277618408,0.18604765832424164,1e-04
47,0.3168465197086334,0.04612196609377861,0.1249159500002861,0.21476007997989655,0.31057730317115784,0.043360039591789246,0.15051867067813873,0.20823073387145996,1e-04
48,0.3105624318122864,0.04505769908428192,0.12410298734903336,0.2122679054737091,0.321886271238327,0.05992767959833145,0.17982785403728485,0.244801327586174,1e-04
49,0.30354395508766174,0.0429413802921772,0.12111153453588486,0.20722298324108124,0.306806355714798,0.04954850301146507,0.16254204511642456,0.22259493172168732,1e-04
50,0.29833078384399414,0.042462363839149475,0.1208825334906578,0.20606392621994019,0.274813175201416,0.021661831066012383,0.09998968988656998,0.14717960357666016,1e-04
51,0.293896347284317,0.0424882210791111,0.12062317132949829,0.2061266452074051,0.31403133273124695,0.0658344253897667,0.18929316103458405,0.25658220052719116,1e-04
52,0.28683584928512573,0.039679549634456635,0.11529818177223206,0.19919723272323608,0.2854924201965332,0.04125431552529335,0.14514972269535065,0.20311160385608673,1e-04
53,0.28285863995552063,0.03989993780851364,0.11703323572874069,0.19974957406520844,0.27907195687294006,0.03890126198530197,0.14089404046535492,0.19723407924175262,1e-04
54,0.27465760707855225,0.035267360508441925,0.10667645186185837,0.18779601156711578,0.26501256227493286,0.02780885249376297,0.11692348122596741,0.16675983369350433,6.9999995e-05
55,0.2722737491130829,0.03619816154241562,0.10997500270605087,0.19025816023349762,0.24854613840579987,0.014383392408490181,0.07856053858995438,0.11993078142404556,6.9999995e-05
56,0.26739272475242615,0.03456203639507294,0.10699544847011566,0.18590864539146423,0.24637962877750397,0.01541172806173563,0.08118455857038498,0.12414400279521942,6.9999995e-05
57,0.26423707604408264,0.034623343497514725,0.10700389742851257,0.18607357144355774,0.24188069999217987,0.014098466373980045,0.0784437283873558,0.11873695999383926,6.9999995e-05
58,0.26005956530570984,0.03362519294023514,0.1049731895327568,0.18337172269821167,0.24484102427959442,0.02041015215218067,0.09632350504398346,0.14286410808563232,6.9999995e-05
59,0.25650331377983093,0.033235762268304825,0.10486280173063278,0.182306706905365,0.24874727427959442,0.027584698051214218,0.1156223714351654,0.16608643531799316,6.9999995e-05
60,0.2529258728027344,0.032726846635341644,0.1044107973575592,0.18090562522411346,0.23229312896728516,0.013800027780234814,0.07657239586114883,0.1174735277891159,6.9999995e-05
61,0.24959523975849152,0.032293062657117844,0.10303593426942825,0.17970262467861176,0.24909520149230957,0.03384183719754219,0.13017292320728302,0.18396155536174774,6.9999995e-05
62,0.24576756358146667,0.03129088133573532,0.10172774642705917,0.17689234018325806,0.22972041368484497,0.016985034570097923,0.08717206865549088,0.13032662868499756,6.9999995e-05
63,0.24358519911766052,0.03187200427055359,0.10299977660179138,0.17852731049060822,0.23316320776939392,0.023220932111144066,0.10406554490327835,0.15238414704799652,6.9999995e-05
64,0.2394283562898636,0.030287079513072968,0.09990469366312027,0.17403188347816467,0.21871256828308105,0.010891077108681202,0.0666261687874794,0.10436029732227325,6.9999995e-05
65,0.23642423748970032,0.029859257861971855,0.09894034266471863,0.17279835045337677,0.21662327647209167,0.011511074379086494,0.06955808401107788,0.1072896420955658,6.9999995e-05
66,0.23299017548561096,0.02898086979985237,0.09788385778665543,0.17023764550685883,0.24140922725200653,0.0393146276473999,0.1459697037935257,0.19827917218208313,6.9999995e-05
67,0.23081041872501373,0.029295528307557106,0.09908581525087357,0.17115940153598785,0.2241184115409851,0.024265075102448463,0.10745061188936234,0.15577249228954315,6.9999995e-05
68,0.22725991904735565,0.028113607317209244,0.09646350890398026,0.16767120361328125,0.23865313827991486,0.041345059871673584,0.14809131622314453,0.2033347636461258,6.9999995e-05
69,0.22338052093982697,0.026275593787431717,0.09176630526781082,0.16209754347801208,0.22319385409355164,0.027504485100507736,0.11632326245307922,0.16584473848342896,4.8999995e-05
70,0.2216840535402298,0.026436854153871536,0.0924215316772461,0.16259418427944183,0.2427486777305603,0.049188099801540375,0.1614513248205185,0.22178395092487335,4.8999995e-05
71,0.2195892482995987,0.026270929723978043,0.09209178388118744,0.16208313405513763,0.21409933269023895,0.022181622684001923,0.10324397683143616,0.14893491566181183,4.8999995e-05
72,0.21704208850860596,0.02567940019071102,0.09113109856843948,0.16024796664714813,0.20256701111793518,0.01240413635969162,0.07279808074235916,0.11137381941080093,4.8999995e-05
73,0.21492505073547363,0.0254809632897377,0.09074153006076813,0.15962758660316467,0.21520079672336578,0.0271943137049675,0.11576186865568161,0.16490693390369415,4.8999995e-05
74,0.21249283850193024,0.024935899302363396,0.08991874754428864,0.15791107714176178,0.2095092386007309,0.023310907185077667,0.10616400092840195,0.15267914533615112,4.8999995e-05
75,0.210706889629364,0.024953875690698624,0.0899268165230751,0.15796791017055511,0.20617158710956573,0.021695435047149658,0.10124363750219345,0.14729373157024384,4.8999995e-05
76,0.20806178450584412,0.023844268172979355,0.08685275912284851,0.15441587567329407,0.19707044959068298,0.013807130046188831,0.07774484157562256,0.11750376969575882,3.4299996e-05
77,0.20652300119400024,0.023708414286375046,0.08639568835496902,0.15397536754608154,0.21455740928649902,0.0330195277929306,0.1300668567419052,0.18171274662017822,3.4299996e-05
78,0.20506152510643005,0.023708492517471313,0.08661740273237228,0.15397565066814423,0.21657705307006836,0.03651121258735657,0.1388820856809616,0.19107910990715027,3.4299996e-05
